,cat_num,cat_name,Question,optA,optB,optC,optD,optE,correct
272,3.1,Narration,Find the error. (Narration),"I said to the boy, “You have no ticket, get out before you are driven out.”",I told the boy get out before you are driven out. ,I told the boy that he had no ticket and that he should get out before he was driven out. ,I told the boy to get out before he was driven out as he had no ticket. ,I ordered the boy to get out before he was driven out.,B
273,3.1,Narration,Find the error. (Narration),Amelia is going to ask the principal for permission to go on a study tour.,"Amelia is going to say to the principal, “Might we have your permission to go on a study tour ?” ","Amelia is going to say to the principal, “Would we have your permission to go on a study tour ?” ","Amelia is going to say to the principal, “Should we have your permission to go on a study tour ?’ ","Amelia is going to say to the principal, “May we have your permission to go on a study tour ?”",D
274,3.1,Narration,Find the error. (Narration),Janet exclaimed that she had lost all her belongings at the airport that morning. ,"Janet said, “I had to lose all my belongings at the airport this morning.” ","Janet said, “I lost all my belongings at the airport this morning.”","Janet said, “I lost all my belongings at the airport that morning.” ","Janet said, “I had lost all my belongings at the airport that morning.”",B
275,3.1,Narration,Find the error. (Narration),Thomas said that he would meet Andy the following Monday and asked if 1 O’clock would suit him.,"Thomas said to Andy, “I will meet you the following Monday. Will 1 O’clock suit you ?” ","Thomas said to Andy, “Andy, I would meet you the following Monday. Will 1 O’clock suit you ?”","Thomas said to Andy, “Andy, I am going to meet you the following Monday. Does 1 O’clock suit you?” ","Thomas said to Andy, “Andy, I will have to meet you the following Monday. Is 1 O’clock suiting you ?”",A
276,3.1,Narration,Find the error. (Narration),Sanda said that she used to know a lot of people in Delhi but that she had fewer friends in Kolkata. ,"Sanda said, “I had known a lot of people in Delhi but I had few friends in Kolkata.”","Sanda said, “I had got to know a lot of people in Delhi but I had few friends in Kolkata.”","Sanda said, “I have known a lot of people in Delhi but I had few friends in Kolkata.” ","Sanda said, “I used to know a lot of people in Delhi but I have fewer friends in Kolkata.”",D
277,3.1,Narration,Find the error. (Narration),"Mary said, “I am sorry.” ",Mary said that she was sorry. ,Mary said that she is sorry. ,Mary said that she will be sorry. ,Mary says that she will be sorry.,A
278,3.1,Narration,Find the error. (Narration),"He said to me, “What are you doing ?” ",He asked me what I was doing. ,He asked me what I am doing.,He asked me what am I doing.,He said to me what I was doing.,A
279,3.1,Narration,Find the error. (Narration),The technician told us how to maintain the machine in good working order. ,"The technician said to us, “There is how you maintained the machine in good working order.”","The technician said to us, “This is how you maintained the machine in good working order.”","The technician said, “This is how you maintain the machine in good working order.”","The technician said to us, “That is how you maintained the machine in good working order.”",C
280,3.1,Narration,Find the error. (Narration),"He said to me, “you need not worry.”",He said to me that he need not worry. ,He assured me that I need not worry. ,He told me that I shall need not worry. ,He said to me that you need not worry.,B
281,3.1,Narration,Find the error. (Narration),"He said, “I had a wonderful dream last night.”",He said that he saw a wonderful dream last night. ,He said that he had seen a wonderful dream yesterday. ,He said that last night he had a wonderful dream.,He said that he had a wonderful dream the previous night.,D
282,3.1,Narration,Find the error. (Narration),"He said, “I am buying a new pen.”",He said that he bought a new pen. ,He said that he was buying a new pen. ,He said that he had been buying a new pen. ,He said that he is buying a new pen.,B
283,3.1,Narration,Find the error. (Narration),He bade his love goodbye.,"He said, “Goodbye.” ","He wished his love, “Goodbye.” ","He exclaimed, “Goodbye, love.”","He said, “Goodbye, my love.”",D
284,3.1,Narration,Find the error. (Narration),“You did not return your book yesterday.” Said the librarian. ,The librarian said that he had not returned his book the previous day. ,The librarian said that he had not returned his book yesterday.,The librarian said the book not been returned the previous day. ,The librarian said that you had not returned your book yesterday.,A
285,3.1,Narration,Find the error. (Narration),"“You are all doing very well,” said Mr. Jones. ",Mr. Jones said that we are all doing well. ,Mr. Jones said that they were all doing well. ,Mr. Jones said that they were all doing very well.,Mr. Jones said that you are all doing very well.,C
286,3.1,Narration,Find the error. (Narration),"“I finished it several days ago,” said Jack.",Jack said that he finished it several days previously. ,Jack said that he had finished it several days earlier. ,Jack said that he finished it several days earlier.,Jack said that he finish it several days ago.,B
287,3.1,Narration,Find the error. (Narration),"Babu said, “I’ve told my friends you’ll be here.” ",Babu said that he had told his friends that I would be here.,Babu said that he has told his friends that I will be here. ,Babu said that he told his friend that I will be there. ,Babu said that he had told his friends that I would be there.,D
288,3.1,Narration,Find the error. (Narration),"Caroline said, “Will you come to my party on Saturday ?”",Caroline asked that I come to her party on Saturday. ,Caroline told to come to party on Saturday. ,Caroline asked if I would come to her party on Saturday. ,Caroline said I should come to her party on Saturday.,C
289,3.1,Narration,Find the error. (Narration),He exclaimed that it was a very graceful animal. ,"He exclaimed, “What a graceful animal.”","He observed, “It is a very graceful animal.” ","He said, “Alas ! What a graceful animal it is !” ","He said, “It is indeed a graceful animal.”",A
290,3.1,Narration,Find the error. (Narration),"The receptionist said to Umesh, “Please be seated and wait for you turn.”",The receptionist requested Umesh that be seated and wait for his turn. ,The receptionist told Umesh to please be seated and wait for his turn. ,The receptionist requested Umesh that he should be seated and wait for his turn. ,The receptionist requested Umesh to be seated and to wait for his turn.,D
291,3.1,Narration,Find the error. (Narration),"She said, “I will now take rest for some time.”",She said that I would now take rest for some time. ,She said that she will then take rest for some time. ,She said that she would then take rest for some time.,She said that she will then take rest for some time.,C
292,3.1,Narration,Find the error. (Narration),"He said to his son, “Do not smoke.”",He advised his son do not smoke. ,He advised his son to not smoke. ,He advised his son not to smoke. ,He advised his son that he should not smoke.,C
293,3.1,Narration,Find the error. (Narration),I asked him where he would stay. ,"I said to him, “Where you will stay?” ","I asked him, “Where will you stay?”","I said to him, “Where I will stay?” ","I said to him, “Where will I stay?”",B
294,3.1,Narration,Find the error. (Narration),"I asked him, “Will you go to Agra tomorrow?” ",I asked him whether I would go to Agra the next day. ,I asked him whether he would go to Agra the next day. ,I asked him whether you would go to Agra the next day. ,I asked him whether he will go to Agra the next day.,B
295,3.1,Narration,Find the error. (Narration),"I said to her, “I will have written letters.” ",I told her that she will have written letters. ,I told her that she would have written letters. ,I told her that I will have written letters. ,I told her that I would have written letters.,D
296,3.1,Narration,Find the error. (Narration),"You said, “They were busy the whole day.”",You said that they had busy the whole day. ,You said that they were busy the whole day. ,You said that they had been busy the whole day.,You said that they have been busy the whole day.,C
297,3.1,Narration,Find the error. (Narration),"Sandy said, “I have already written a letter to my family.”",Sandy said that she had already written a letter to her family. ,Sandy said that she wrote a letter to her family.,Sandy said that she was writing a letter to her family. ,Sandy said that she will write a letter to her family.,A
298,3.1,Narration,Find the error. (Narration),"You said to me, “Why are you talking so much ?” ",You asked me why he was talking so much. ,You asked me why I was talking so much. ,You asked me why was I talking so much. ,You asked me why I had been talking so much.,B
299,3.1,Narration,Find the error. (Narration),"My mother said to me, “Wish you a happy and prosperous life !” ",My mother wished me a happy and prosperous life. ,My mother told me that I should lead a happy and prosperous life. ,My mother wished that I enjoy a happy and prosperous life. ,My mother wished that I should be living a happy and prosperous life.,A
300,3.1,Narration,Find the error. (Narration),"Martha said, “I am going to Mexico next year.”",Martha said that she had been going to Mexico next year. ,Martha said that she was going to Mexico next year. ,Martha said that she had gone to Mexico next year. ,Martha said that she will be going to Mexico next year.,B
301,3.1,Narration,Find the error. (Narration),"He said, “Asha washed the clothes.”",He said that Asha washed the clothes. ,He said that clothes were washed by Asha. ,He said that Asha had washed the clothes. ,He said that Asha has washed the clothes.,C
302,3.1,Narration,Find the error. (Narration),"He said, “I am writing a poem.” ",He said that I am writing a poem. ,He said that he is writing a poem. ,He said that the poem is being written. ,He said that he was writing a poem.,D
303,3.1,Narration,Find the error. (Narration),The ox asked the dog not to sit there. ,"The ox said to the dog, “Not to sit here.” ","The ox said to the dog, “Do not sit here.” ","The ox said to the dog, “Does not sit here.” ","The ox said to the dog, “Did not sit here.”",B
304,3.1,Narration,Find the error. (Narration),"The project manager asked Vivek, “How much time will you take to finish this project ?” ",The project manager asked Vivek how much time would he take to finish that project. ,The project manager enquired of Vivek how much time he would take to finish the project. ,The project manager enquired of Vivek how much time he will be taking to finish that project. ,The project manager asked Vivek how much time he would take to finish that project.,D
305,3.1,Narration,Find the error. (Narration),"Mr. Ronald said, “Don’t vote for Otis because he is irresponsible.” ",Mr. Ronald said to not vote for Otis because he was irresponsible. ,Mr. Ronald told us don’t vote for Otis because he is not irresponsible. ,Mr. Ronald told us not to vote for Otis because he lacked responsibility. ,Mr. Ronald told us not to vote for Otis because he had been irresponsible.,C
306,3.1,Narration,Find the error. (Narration),“Alas ! How I have wasted my fortune !” said he. ,He confessed with regret that he had been wasting his fortune. ,He confessed with regret that he had been very extravagant. ,He confessed with regret that I have wasted my fortune. ,He confessed with regret that he had wasted his fortune.,D
307,3.1,Narration,Find the error. (Narration),"“I went for a long walk yesterday”, said Monikaviya. ",Monikaviya said that I went for a long walk yesterday. ,Monikaviya said that she had gone for a long walk the day before. ,Monikaviya said that she had gone for a long walk yesterday. ,Monikaviya said that she went for a long walk the day before.,B
308,3.1,Narration,Find the error. (Narration),"The traffic constable said to us, “stop”. ",The traffic constable ordered us to stop. ,We were asked by the traffic constable to stop. ,The traffic constable requested us to stop. ,The traffic constable ordered that we were made to stop.,A
309,3.1,Narration,Find the error. (Narration),"The Professor said, “Have you cleared your last semester papers ?” ",The Professor asked whether I clear my last semester papers. ,The Professor asked if I had cleared my previous semester papers. ,The Professor asked whether I have clear my last semester papers.,The professor asked if I have cleared my previous semester papers.,B
310,3.1,Narration,Find the error. (Narration),"You said to me, “She is my sister.” ",You said to me that she was my sister. ,You told me that she was your sister. ,You said to me that I was her sister. ,You said to me that she is my sister.,B
311,3.1,Narration,Find the error. (Narration),"You said to me, “I am going to America.”",You told me that I was going to America. ,You said me that you were going to America. ,You told me that you were going to America. ,You told me I was going to America.,C
312,3.1,Narration,Find the error. (Narration),"Monica Cheng asked Roeum, “Are you going to visit Germany ?”",Monica Cheng asked Roeum if he is going to visit Germany.,Monica Cheng asked Roeum if he had visited Germany.,Monica Cheng asked Roeum if had gone to Germany.,Monica Cheng asked Roeum if he was going to visit Germany.,D
313,3.1,Narration,Find the error. (Narration),"He said to me, “I will have been digging the ground for half an hour.”",He told me that he will have been digging the ground for half an hour. ,He told me that I will have been digging the ground for half an hour. ,He told me that he would have been digging the ground for half an hour.,He told me that I would have been digging the ground for half an hour.,C
314,3.1,Narration,Find the error. (Narration),"She said to me, “It has been raining heavily and you cannot go.”",She told me that it had been raining heavily and I could not go. ,She told me that it was raining heavily and I could not go. ,She told me that it has been raining heavily and I could not go. ,She told me that it is raining heavily and I could not go.,A
315,3.1,Narration,Find the error. (Narration),"John asked me, “Where have you been last night ?” ",John asked me where had I been the previous night. ,John asked me where I have been the previous night. ,John asked me where I am the previous night. ,John asked me where I had been the previous night.,D
316,3.1,Narration,Find the error. (Narration),"“I’m asking my children to the zoo tomorrow”, she said, “to see the baby white tiger.” ",She said that she will take the children to the zoo to see the baby white tiger tomorrow. ,She said that she would take the children to the zoo the next day to see the baby white tiger.,She said that she was taking her children to the zoo the next day to see the baby white tiger. ,She said that she was taking the children to the zoo that day to see the baby white tiger.,C
317,3.1,Narration,Find the error. (Narration),"She said, “Mother, please cook me something nice today.”",She told her mother to cook her something nice that day. ,She ordered her mother to cook her something nice that day. ,She requested her mother to cook her something nice that day. ,She asked her mother if she could cook her something nice that day.,C
318,3.1,Narration,Find the error. (Narration),"John said, “I shall be 21 tomorrow.”",John said that he would be 21 tomorrow.,John said that he would be 21 the following day.,John said that he should be 21 the following day.,John said that I shall be 21 tomorrow.,B
319,3.1,Narration,Find the error. (Narration),"She asked, “Is the secretary coming to the meeting?”",She asked that the secretary was coming to the meeting. ,She asked that if the secretary was coming to the meeting. ,She asked if the secretary is coming to the meeting. ,She asked if the secretary was coming to the meeting.,D
320,3.1,Narration,Find the error. (Narration),"The convict said, “Let me speak freely please.”",The convict suggested that he must be allowed to speak freely.,The convict requested that he must be allowed to speak freely.,The convict requested that he might be allowed to speak freely.,The convict proposed that he might be allowed to speak freely.,C
321,3.1,Narration,Find the error. (Narration),"Nisha told Monica, “What a beautiful dress you are wearing!” ",Nisha exclaimed that Monica was wearing a very beautiful dress. ,Nisha exclaimed that it is a very beautiful dress. ,Nisha exclaimed that Monica is wearing a very beautiful dress.,Nisha told Monica that was a beautiful dress,A
322,3.1,Narration,Find the error. (Narration),"“Call the witness”, said the magistrate.",The magistrate requested to call the witness. ,The magistrate begged for calling the witness. ,The magistrate ordered to call the witness. ,The magistrate prayed to call the witness.,C
323,3.1,Narration,Find the error. (Narration),“Have you done this sort of work before?” Said his new employer. ,His new employer asked him whether he has done that sort of work before. ,His new employer asked him whether he has done this sort of work before. ,His new employer asked him whether he had done that sort of work before. ,His new employer asked him whether he had done this sort of work before.,C
324,3.1,Narration,Find the error. (Narration),Rahul says that Azhar loves cricket.,"Rahul said, “Azhar loves cricket.” ","Rahul said, “Azhar loved cricket.” ","Rahul says, “Azhar loved cricket.”","Rahul says, “Azhar loves cricket.”",D
325,3.1,Narration,Find the error. (Narration),"“I came home last night”, said he.",He told that he had come home last night. ,He said that he came home last night. ,He said that he had come home the previous night. ,He says that he came home the previous night.,C
326,3.1,Narration,Find the error. (Narration),"The beggar said, “Poverty is a great curse.”",The beggar said poverty has a great curse. ,The beggar said that poverty is a great curse. ,The beggar said that poverty was a great curse. ,The beggar said that poverty had been a great curse.,B
327,3.1,Narration,Find the error. (Narration),"“If you want to smoke, you’ll have to go out”, said the conductor.",The conductor ordered me to go out and smoke. ,"The conductor said that if I/he wanted to smoke, I/he would have to go out. ",The conductor told me that smoking is not permitted in the bus. ,The conductor told me that I will have to go out and smoke.,B
328,3.1,Narration,Find the error. (Narration),"“Be careful; the steps are very slippery”, I warned him.",I warned him to be careful as the steps were very slippery. ,I warned him to be careful as the step are very slippery. ,I warned him to be careful and steps were very slippery. ,I told him to be careful and the steps are very slippery.,A
329,3.1,Narration,Find the error. (Narration),The old lady declared that she was going to walk where she pleased. They had the liberty. ,"The old lady said that, “I was going to walk where I pleased. They have the liberty.” ",The old lady : “I am going to walk where I please. We have the liberty.”,The old lady : “I was going to walk where I pleased. They have the liberty.” ,The old lady : “I am going to walk where I pleased. They had the liberty.”,B
330,3.1,Narration,Find the error. (Narration),The teacher asked me why I had been absent the day before. ,"The teacher asked me, “Why were you absent yesterday?” ","The teacher asked me, “Why are you absent yesterday?” ","The teacher asked me, “Why are you absent the day before?” ","The teacher asked, “Were you absent the day before?”",A
331,3.1,Narration,Find the error. (Narration),Mr. Robinson asked his son what he wanted to be when he grew up. ,"“My son,” said Mr. Robinson, “what will you be when you grow up ?” ","My son,” said Mr. Robinson, “what do you want to be when you grow up?” ","Mr. Robinson said, “My son, what did you want to be when you grew up?” ","Mr. Robinson said, “My son, what would you be when you grow up?”",B
332,3.1,Narration,Find the error. (Narration),The boys respectfully wished their teacher good morning.,"“Good morning,” said the boys to their teacher. ","“Good morning,” said the boys to the teacher. ","“Good morning, Madam,” said the boys to the teacher.","“Good morning, Madam,” said the boys to their teacher.",D
333,3.1,Narration,Find the error. (Narration),"She said, “I am sorry, I am not able to submit those papers.” ","She said she was sorry, she is not able to submit those papers. ",She said that she was sorry and she will not be able to submit those papers. ,She apologized for not being able to submit those papers. ,She exclaimed with sorrow that she was sorry and she will not be able to submit those papers.,C
334,3.1,Narration,Find the error. (Narration),The girl wondered where the sparrows had gone. ,"The girl said, “Oh! Where the sparrows have gone?” ","The girl said, “Oh! Where are the sparrows?”","The girl said, “Oh! Where had the sparrows gone?” ","The girl said, “Oh! Where have the sparrows gone?”",D
335,3.1,Narration,Find the error. (Narration),"She said to me, “I’m going shopping. Can I get you something?” ",She said she was going shopping and said to me if I wanted something. ,She said she was going shopping and asked if I wanted something. ,She said she was going shopping and asked if she could get me something. ,She said she is going shopping and asked if she could get me something.,C
336,3.1,Narration,Find the error. (Narration),Ramesh informed his friend that he could make use of his car while he was away. ,"Ramesh said to his friend, “You will make use of my car while I was away.” ","Ramesh said to his friend, “Use my car while I go away.” ","Ramesh said to his friend, “You can make use of my car while I am away.” ","Ramesh asked his friend, “Will you make use of my car while I am away?”",C
337,3.1,Narration,Find the error. (Narration),"Kala said to Radha, “Who were you speaking to over the phone?” ",Kala asked Radha who she had been speaking to over the phone. ,Kala asked Radha who she has been speaking to over the phone. ,Kala asked Radha that who she was speaking to over the phone.,Kala asked Radha that who she had bee speaking to over the phone.,A
338,3.1,Narration,Find the error. (Narration),"The king said to his men, “Do not be afraid of the enemy. Face them bravely.” ",The king ordered his men to not be afraid of the enemy and that they had to be faced bravely.,The king asked his men to not be afraid of the enemy but they should be faced bravely.,The king advised his men not to be afraid of the enemy but to face the bravely.,The king told his men not to be afraid of the enemy and they had faced them bravely.,C
339,3.1,Narration,Find the error. (Narration),Kannan said to Subha. “I’ll return the book after I have read it.”,Kannan told Subha that he will return the book after he has read it. ,Kannan told Subha that he would return the book after he has read it. ,Kannan told Subha that he will return the book after he read it.,Kannan told Subha that he would return the book after he had read it.,D
340,3.1,Narration,Find the error. (Narration),"The boss said to his secretary, “Did you discuss this matter with the manager ?” ",The boss asked his secretary whether he discussed that matter with the manager. ,The boss asked his secretary if you have discussed that matter with the manager. ,The boss asked his secretary if he had discussed that matter with the manager.,The boss asked his secretary whether he has discussed that matter with the manager.,C
341,3.1,Narration,Find the error. (Narration),"Naren said, “Why are you still waiting here, Binod ?” ",Naren asked Binod why he was still waiting there. ,Naren asked Binod that why he was still waiting there. ,Naren asked Binod why he is still waiting there. ,Naren asked Binod why you were still waiting there.,A
342,3.1,Narration,Find the error. (Narration),"“Jack fell as he’d have wished,” the mother said.",The mother said that Jack had fallen as he would have wished. ,The mother said that Jack fell as he had wished.,The mother said that Jack has fallen as he has wished. ,The mother said that Jack had been fallen as he would have been wished.,A
343,3.1,Narration,Find the error. (Narration),“Can you see a woman seated on the bench in a park?” Alice asked her. ,Alice asked her if she can see a woman seated on the bench in a park.,Alice told her if she could see a woman seated on the bench in a park. ,Alice asked her if she could see a woman seated on the bench in a park.,Alice asked her if she could have seen a woman seated on the bench in a park.,C
344,3.1,Narration,Find the error. (Narration),"The king said, “My force will protect the kingdom.” ",The king said that his force would protect the kingdom. ,I asked them to remain quiet.,I told to them for being quiet.,I ordered them to remain quiet.,A
345,3.1,Narration,Find the error. (Narration),"The student said, “Let me come in.”",The student told that let he be allowed to come in.,The student said that if he is allowed to come in. ,The student requested to let him come in.,The student requested that he might be allowed to come in.,D
346,3.1,Narration,Find the error. (Narration),"He said, “Babies, drink milk.”",He said that babies drink milk. ,He told that babies should drink milk. ,He advised the babies to drink milk. ,He said that babies drank milk.,A
347,3.1,Narration,Find the error. (Narration),"I said, “I came here yesterday.” ",I said that I came here that day. ,I said that go here yesterday. ,I said that I had come there the previous day. ,I say that I went there the previous day.,C
348,3.1,Narration,Find the error. (Narration),"He said, “The government is writing letters.”",He said that the government is writing letters. ,He said that the government was writing letters. ,He said that the government will write letters.,He said that the government wrote letters.,B
349,3.1,Narration,Find the error. (Narration),"He said, “I have passed the examination.”",He said that he had passed the examination. ,He announced that he has passed the examination. ,He said that he had to pass the examination. ,He said that he has passed the examination.,A
350,3.1,Narration,Find the error. (Narration),"The doctor says, “It is better you undergo a surgery next week.” ",The doctor advised me to undergo a surgery the following week. ,The doctor says that it is better I undergo a surgery the following week. ,The doctor say that it was better I underwent a surgery the coming week.,The doctor advises that it is better I underwent a surgery the following week.,B
351,3.1,Narration,Find the error. (Narration),The teacher asked the student when he would submit his assignment. ,"The teacher said to the student, “When will you submit your assignment ?” ","The teacher asked the student, “When will you submit his assignment ?” ","The teacher asked the student, “When would you submit his assignment ?” ","The teacher asked the student, “When would he submit his assignment ?”",B
352,3.1,Narration,Find the error. (Narration),The Principal asked me whether I had informed the Chief Guest the revised schedule the day before. ,"The Principal said to me, “Did I inform the Chief Guest the revised schedule the day before ?”","The Principal said to me, “Have I informed the Chief Guest the revised schedule the day before ?” ","The Principal said to me, “Have you informed the Chief Guest the revised schedule yesterday ?” ","The Principal said to me, “Did you inform the Chief Guest the revised schedule yesterday ?”",D
354,3.1,Narration,Find the error. (Narration),“What a terrible storm it is !” he said. ,He exclaimed that it was a terrible storm. ,He exclaimed that it has been a terrible storm. ,He exclaimed that it will be a terrible storm. ,He exclaimed that it is a terrible storm.,A
355,3.1,Narration,Find the error. (Narration),"The traveller said, “What a beautiful sight !”",The traveller exclaimed that it was an beautiful sight. ,The traveller exclaimed that it was a beautiful sight. ,The traveller said that it was beautiful. ,The traveller remarked the beautiful sight.,B
356,3.1,Narration,Find the error. (Narration),"The Chief Guest said, “It gives me great pleasure to be here this morning.” ",The Chief Guest said that that gave me great pleasure toe there that morning. ,The Chief Guest said that it gave him great pleasure to be there that morning. ,The Chief Guest said that it gives him great pleasure to be here that morning. ,The Chief Guest showed his pleasure.,B
357,3.1,Narration,Find the error. (Narration),"He said, “What a lovely voice she has.” ",He exclaimed that she had a very lovely voice. ,He exclaimed that she has a very lovely voice. ,He exclaimed that she did not have a lovely voice. ,He exclaimed that she does not have lovely voice.,A
358,3.1,Narration,Find the error. (Narration),"He said to me, “Where is the post office ?”",He asked me that where the post office was. ,He asked me where was the post office. ,He wanted to know where the post office was. ,He asked me where the post office was.,D
359,3.1,Narration,Find the error. (Narration),"My father said, “Honesty is the best policy.”",My father stated that honesty was the best policy. ,My father said the honesty is the best policy. ,My father said that honesty was the best policy. ,My father said that honesty has been the best policy.,B
360,3.1,Narration,Find the error. (Narration),"She yelled, “Please help me.” ",She yelled at one for some help. ,She yelled for someone to help. ,She yelled for someone to help her.,She yelled at someone to help her.,C
361,3.1,Narration,Find the error. (Narration),He asked me why I was late. ,"He asked me, “Why are you late ?” ","He asked me, “Why I was late ?” ","He asked me, “Why you are late ?” ","He asked me, “Why am I late ?”",A
362,3.1,Narration,Find the error. (Narration),He said that I needn’t wait there. ,"He said, “You needn’t wait here.”","He said, “I needn’t wait there.” ","He said, “You needn’t wait there.” ","He said, “I needn’t wait here.”",A
363,3.1,Narration,Find the error. (Narration),"I said to the worker, “How do you like your job ?” ",I told the worker how he liked his job. ,I asked the worker how you like your job. ,I asked the worker how he liked his job. ,I asked the worker how you liked his job.,C
364,3.1,Narration,Find the error. (Narration),"“I don’t know why they haven’t signed the paper and accepted the gift,” said Crene to me.",Crene told me that he didn’t know why they hadn’t signed the papers and accepted the gift. ,Crene told me that he don’t know why they haven’t signed the papers and accepted the gift. ,Crene told me that I don’t know why they haven’t signed the papers and accepted the gift. ,Crene said to me that he didn’t know why they hadn’t signed the papers and accepted the gift.,A
365,3.1,Narration,Find the error. (Narration),"She said, “I must have a computer to prepare a powerpoint presentation.” ",She said she must have a computer to prepare a powerpoint presentation. ,She said she should have a computer to prepare a powerpoint presentation. ,She said she would have a computer to prepare a powerpoint presentation. ,She said she could have a computer to prepare a powerpoint presentation.,A
366,3.1,Narration,Find the error. (Narration),"“Don’t hesitate to clear your doubts,” the teacher said. ",The teacher warned me not to hesitate in clearing my doubts. ,The teachers ordered me not to hesitate in clearing my doubts. ,The teachers persuaded me not to hesitate in clearing my doubts. ,The teacher requested me not to hesitate in clearing my doubts.,B
367,3.1,Narration,Find the error. (Narration),"He said, “I am glad to be here this evening.” ",He said that he was glad to be there that evening. ,He said he was glad to be here this evening. ,He says he was goad to be here this evening. ,He asked he is glad to be here this evening.,A
368,3.1,Narration,Find the error. (Narration),"The visitor said to them, “Please give me a glass of water.” ",The visitor said please give him a glass of water. ,The visitor said to them to give him a glass of water. ,The visitor ordered them to give a glass of water. ,The visitor requested them to give him a glass of water.,D
369,3.1,Narration,Find the error. (Narration),"The policeman told the students, “Do not park your vehicles here.” ",The policeman asked them not park your vehicles here. ,The policeman asked them not to park their vehicles here. ,The policeman asked them not to park their vehicles there. ,The policeman asked them not to park his vehicle here.,C
370,3.1,Narration,Find the error. (Narration),"The man said, “All the boys are playing in the street.” ",The man told us that all the boys had been playing in the street. ,The man told us that all the boys were playing in the street. ,The man told us that all the boys play in the street. ,The man told us that all the boys in the street are playing.,B
371,3.1,Narration,Find the error. (Narration),"She said, “I am sorry, I did not write.”",She apologized for I did not write. ,"She apologized she is sorry, she did not write. ","She apologized she is sorry, she has not written. ","She apologized and added that she was sorry, she had not written.",D
372,3.1,Narration,Find the error. (Narration),"“Alright, yes, I was wrong and you were right,” he said. ",He admitted that he has been wrong and I have been right. ,He admitted that I was wrong and you were right. ,He admitted that I was wrong and he was right. ,He admitted that he had been wrong and I had been right.,D
373,3.1,Narration,Find the error. (Narration),"Nirmal said to us, “My father gave me a purse yesterday.” ",Nirmal told us that my father given me a purse the previous day. ,Nirmal told us that his father had given him a purse the previous day. ,Nirmal told us that his father has given him a purse yesterday. ,Nirmal told us that his father had given him a purse yesterday.,B
374,3.1,Narration,Find the error. (Narration),I asked my brother if he had returned the money to his friend.,“Had you returned the money to my friend.” ,"I said to my brother, “Have you return the money to his friend ?” ","I said to my brother, “Have you returned the money to your friend ?” ",“Do you return the money to his friend.”,C
375,3.1,Narration,Find the error. (Narration),"Bala’s mother said, will you lock the door, Bala ? ",Bala’s mother told Bala that he need not to lock the door. ,Bala’s mother asked Bala if he would lock the door. ,Bala’s mother asked Bala if he had locked the door. ,Bala’s mother said lock the door,B
376,3.1,Narration,Find the error. (Narration),“Are you ready Raju ?” Mother asked. ,Mother asked Raju if he would be ready. ,Mother told Raju if he was ready. ,Mother asked Raju if he was ready.,Mother wanted to know from Raju if he was ready.,C
377,3.1,Narration,Find the error. (Narration),"Ann told my brother, “I will meet you in your class.” ",Ann told my brother that he will meet her in her class. ,Ann told my brother that would meet you in your class. ,Ann told my brother that she would meet him in his class. ,Ann told my brother that she would meet him in her class.,C
378,3.1,Narration,Find the error. (Narration),"The Principal told us, “Wait here till I return.” ",The Principal told us wait here till he return. ,The Principal told us to wait here till he returned. ,The Principal told us to wait there till I return. ,The Principal told us please wait here till he returned.,B
379,3.1,Narration,Find the error. (Narration),"My mother said to me, “Who is your best friend ?” ",My mother questioned me as to who my best friend was. ,My mother asked me who is my best friend. ,My mother asked me who my best friend was. ,My mother asked me who my best friend is.,C
380,3.1,Narration,Find the error. (Narration),"The teacher said to the boys, “If you do your best you will surely pass.” ",The teacher asked the boys to work hard so that they can pass. ,The teacher told the boys that unless they work hard they will not pass. ,"The teacher requested the boys that if they work better, they will surely pass. ",The teacher told the boys that if they did their best they would surely pass.,D
381,3.1,Narration,Find the error. (Narration),The boy pleaded that he had not stolen to book.,"The boy said, “I don’t steal the book.” ","The boy said, “I didn’t steal this book.” ","The boy said, “I hadn’t stolen this book.”","The boy said, “I haven’t stolen the book.”",D
382,3.1,Narration,Find the error. (Narration),"Kavitha said, “I saw the photograph.”",Kavitha told that she saw the photograph. ,Kavitha said that she had seen the photograph. ,Kavitha said that the photograph was seen by her. ,Kavitha said that she has seen the photograph.,B
383,3.1,Narration,Find the error. (Narration),"The king said to his men, “Put the man in prison.” ",The king implored his men to put the man in prison. ,The king commanded his men to put the man in prison. ,The king requested his men to put the man in prison. ,The king informed his men to put the man in prison.,D
384,3.1,Narration,Find the error. (Narration),"He said, “I have made a kite.”",He says that he made a kite. ,He will say that he had made a kite. ,He said that I had made a kite. ,He said that he had made a kite.,D
385,3.1,Narration,Find the error. (Narration),"Dravid’s neighbour said, “Do you like to play gold ?” ",Dravid’s neighbour questioned him and said if he liked to play gold. ,Dravid’s neighbour asked him to like golf.,Dravid’s neighbour asked him if he would like to play golf. ,Dravid’s neighbour asked him if he liked to play golf.,D
386,3.1,Narration,Find the error. (Narration),She announced that they had selected Pradeep as their leader.,"She said, “Pradeep is our leader.” ","She announced, “We have selected Pradeep as our leader.” ","She announced, “Let us select Pradeep as our leader.”","She declared, “Pradeep had been selected as our leader.”",B
