,cat_num,cat_name,Question,optA,optB,optC,optD,correct,Direction
430,2.8,Voice,We will not allow them to run away.,They will not be allowed to run away by us. ,They would not be allowed to run away.,They are not allowed to run away. ,They were not allowed to run away.,A,Change the voice of sentence.
431,2.8,Voice,Everyone must read this book.,This book should be read by everyone. ,This book has to be read by everyone. ,This book is to be read by everyone. ,This book must be read by everyone.,D,Change the voice of sentence.
432,2.8,Voice,He knew that his own life was unjust.,It was known to him that his own life had been unjust. ,It was known by him that his own life was unjust.,It was known to him that his own life was unjust. ,It was known by him that life was unjust.,C,Change the voice of sentence.
433,2.8,Voice,The student has learnt the answer by heart. ,The answer was learnt by the student by heart. ,The answer is learnt by heart by the student. ,The answer by the student was learnt by heart. ,The answer has been learnt by heart by the student.,D,Change the voice of sentence.
434,2.8,Voice,The old lady touched and patted the cow.,The cow patted and touched the old lady.,The cow was touched by the old lady patting her. ,The cow was touched and patted by the old lady.,The patted cow touched the old lady.,C,Change the voice of sentence.
435,2.8,Voice,This watch was given to me by my grandfather.,My grandfather gave me this watch. ,My grandfather gives me this watch. ,My grandfather had given this watch to me. ,My grandfather has given this watch me.,A,Change the voice of sentence.
436,2.8,Voice,By whom is the child being fed ?,Who is feeding the child ?,Who has fed the child ? ,Who was feeding the child ? ,Who has been feeding the child ?,A,Change the voice of sentence.
437,2.8,Voice,Alexander expected to conquer the world.,It was expected by Alexander that he should conquer the world. ,It was expected by Alexander that he would conquer the world. ,It was expected by Alexander that he will conquer the world.,It had been expected by Alexander that he would conquer the world.,B,Change the voice of sentence.
438,2.8,Voice,She begins her day with a cup of coffee.,Her day is being begun with a cup of coffee. ,Her day is begun with a cup of coffee. ,A cup of coffee is beginning her day.,A cup of coffee has begun her day.,B,Change the voice of sentence.
439,2.8,Voice,Cacao is bitter when it is tasted. ,Cacao is bitter. ,Cacao tastes bitter. ,Cacao’s taste is bitter.,Cacao tasted bitter.,B,Change the voice of sentence.
440,2.8,Voice,A great man acknowledged me as a flatterer to him. ,I was acknowledged by a great man to be a flatterer. ,I was acknowledged by a great man to have been a flatterer. ,I am acknowledged as a flatterer by a great man. ,I was acknowledged as a flatterer to a great man.,D,Change the voice of sentence.
441,2.8,Voice,Let us help him. ,Let him help us. ,Let he is helped. ,Let he be helped. ,Let him be helped by us.,D,Change the voice of sentence.
442,2.8,Voice,Can those happy moments be ever forgotten by me ?,Shall I ever forget those happy moments ? ,Can I ever forget those happy moments ? ,Will I ever forget those happy moments ?,Could I ever forget those happy moments ?,B,Change the voice of sentence.
443,2.8,Voice,You have to do this immediately.,This has been done by you immediately. ,This is being done by you immediately. ,This was being done by you immediately. ,This has to be done by you immediately.,D,Change the voice of sentence.
444,2.8,Voice,The labourers were digging a canal. ,A canal is being digged by the labourers. ,A canal was dug by the labourers. ,A canal was being dug by the labourers. ,A canal had been dug by the labourers.,C,Change the voice of sentence.
445,2.8,Voice,The watchman switched on the lights before it began to grow dark.,The lights were only switched on before it began to grow dark. ,The lights are being switched on before it began to grow dark. ,The lights were being switched on by the watchman before it began to grow dark.,The lights were switched on by the watchman before it began to grow dark.,D,Change the voice of sentence.
446,2.8,Voice,Where do you keep the current magazines ? ,Where were the current magazines kept ? ,Where have the current magazines been kept ? ,Where are the current magazines being kept ? ,Where are the current magazines kept by you ?,D,Change the voice of sentence.
447,2.8,Voice,She will be rewarded for her kind deed.,Her kind deed will reward her. ,Her kind deed will have rewarded her. ,Her kind deed will be her reward. ,Her kind deed will have been her reward.,A,Change the voice of sentence.
448,2.8,Voice,God gives us happiness. ,Happiness is given by God. ,Happiness is being given to us by God. ,Happiness has been given by God.,Happiness will be given by God.,A,Change the voice of sentence.
449,2.8,Voice,Robin would draw a picture in the competition.,In the competition Robin would have to draw a picture. ,A picture in the competition would have been drawn by Robin.,In the competition Robin would be drawn a picture.,A picture would be drawn by Robin in the competition.,D,Change the voice of sentence.
450,2.8,Voice,Who gave you ice-cream ? ,Who has given you ice-cream ? ,By whom were you given ice-cream ? ,By whom was you given ice-cream ? ,Who had given you ice-cream ?,B,Change the voice of sentence.
451,2.8,Voice,Are you not revising your lessons ? ,Are your lessons not be revised by you ? ,Are your lessons not being revised by you ? ,Are not your lessons revised by you ? ,Are you not being revising your lessons ?,B,Change the voice of sentence.
452,2.8,Voice,We should not encourage indiscipline. ,Indiscipline should have not encouraged by us. ,Indiscipline should not be encouraged by us.,Indiscipline should not being encouraged. ,Indiscipline should not been encouraged.,B,Change the voice of sentence.
453,2.8,Voice,Our Almighty will bless wise men. ,Wise men will be blessed by our Almighty. ,Wise men should be blessed by our Almighty. ,Wise men have been blessed by our Almighty. ,Wise men would be blessed by our Almighty.,A,Change the voice of sentence.
454,2.8,Voice,The Army chief punished his subordinate. ,His subordinate is punished by the Army chief. ,His subordinate is being punished by the Army chief. ,His subordinate was punished by the Army chief.,His subordinate was being punished by the Army chief.,C,Change the voice of sentence.
455,2.8,Voice,One must keep one’s promises.,One’s promises are kept. ,One’s promises must be kept. ,One’s promises were kept. ,One’s promises must kept.,B,Change the voice of sentence.
456,2.8,Voice,They have cut all the telephone wires. ,All the telephone wires will be cut. ,All the telephone wires had been cut. ,All the telephone wires have been cut. ,All the telephone wires shall be cut.,C,Change the voice of sentence.
457,2.8,Voice,I shall write a letter. ,A letter is writing by me. ,A letter will be written by me. ,A letter has written to me. ,A letter has been written by me.,B,Change the voice of sentence.
458,2.8,Voice,Will Motin be helped by us ? ,Will Motin help us ? ,Shall we help Motin ?,Shall Motin be helped ? ,We shall helped Motin ?,B,Change the voice of sentence.
459,2.8,Voice,A letter has been written by me. ,I have been writing a letter. ,I has written a letter. ,I had written a letter. ,I have written a letter.,D,Change the voice of sentence.
460,2.8,Voice,I cannot draw this picture. ,This picture cannot be drawn by me. ,This picture cannot be drawn by I. ,This picture could not be drawn by me. ,This picture could not be drawn by I.,A,Change the voice of sentence.
461,2.8,Voice,The men had constructed the bridge. ,The bridge has been constructed by the men. ,The bridge was constructed by the men. ,The bridge was being constructed by the men. ,The bridge had been constructed by the men.,D,Change the voice of sentence.
462,2.8,Voice,Do not inform the police about the robbery. ,The police do not be informed about the robbery. ,Let not the police be informed about the robbery. ,Let the police be informed about the robbery. ,The police need to be informed by the robbery.,B,Change the voice of sentence.
463,2.8,Voice,They have spotted me in the crowd. ,I am spotted by them in the crowd. ,I will have been spotted by them in the crowd. ,I would have been spotted by them in the crowd.,I have been spotted by them in the crowd.,D,Change the voice of sentence.
464,2.8,Voice,He made us work. ,We were made to work by him.,We would work by him.,We might work by him.,We have to work by him.,A,Change the voice of sentence.
465,2.8,Voice,Leo Tolstoy wrote ‘War and Peace’. ,‘War and Peace’ was written by Leo Tolstoy.,‘War and Peace’ is written by Leo Tolstoy. ,‘War and Peace’ will be written by Leo Tolstoy.,‘War and Peace’ was being written by Leo Tolstoy.,A,Change the voice of sentence.
466,2.8,Voice,Rita rescued three puppies.,Three puppies are rescued by Rita.,Three puppies were rescued by Rita. ,Three puppies will be rescued by Rita. ,Three puppies are being rescued by Rita.,B,Change the voice of sentence.
467,2.8,Voice,Will he have written a letter ? ,Will a letter have written by him ? ,Will a letter be written by him ? ,Will a letter to be written by him ? ,Will a letter have been written by him ?,D,Change the voice of sentence.
468,2.8,Voice,The doctor advised me to give up sweets. ,To me give up sweets was advised by doctor. ,The doctor advised to give up sweets me. ,I was advised by the doctor to give up sweets. ,I was advised to give up eat sweets by the doctor.,C,Change the voice of sentence.
469,2.8,Voice,He completed the story on time. ,The story was completed by him on time. ,The story was being completed by him on time. ,The story completed by him on time. ,The story had completed by him on time.,A,Change the voice of sentence.
470,2.8,Voice,Sheela painted the house green. ,The house was painted green by Sheela. ,The house will be painted green by Sheela.,The house is painted green by Sheela. ,The house has been painted green by Sheela.,A,Change the voice of sentence.
471,2.8,Voice,An American scientist has won the Nobel Prize for Physics. ,The Nobel Physics Prize has been won by an American scientist. ,The Nobel Prize has been won by an American scientist. ,The Nobel Prize for Physics is won by an American scientist. ,The Nobel Prize for Physics has been won by an American scientist.,D,Change the voice of sentence.
472,2.8,Voice,By now the winners will have been felicitated.,They will felicitated the winners now. ,They have felicitated the winners by now. ,They will have been felicitated the winners by now. ,They will have felicitated the winners by now.,D,Change the voice of sentence.
473,2.8,Voice,I was sanctioned the loan by the office. ,The office has sanctioned the loan to me. ,The office sanctioned loan to me.,The office sanctioned me the loan. ,The office was sanctioned me the loan.,C,Change the voice of sentence.
474,2.8,Voice,Open the window. ,Open window. ,Someone open the window. ,Window is opened. ,Let the window be opened.,D,Change the voice of sentence.
475,2.8,Voice,Deforestation has reduced rainfall in the tropical lands. ,Rainfall has been reduced and caused deforestation. ,Reduced rainfall deforested the tropical lands. ,Rainfall has been reduced due to deforestation in tropical lands. ,Tropical lands have been reduced by rainfall.,C,Change the voice of sentence.
476,2.8,Voice,The doctor bandaged the arm of the injured man.,The arm of the injured man was bandaged by the doctor. ,The injured man bandaged his arm. ,The injured man made the doctor injure his arm.,The doctor injured and bandaged the arm of a man.,A,Change the voice of sentence.
477,2.8,Voice,The ringing of the alarm clock startled me from the deep depths of slumber. ,"The alarm clock rang, startled and awakened me from sleep. ",I was startled from the deep depths of slumber by the ringing of the alarm clock. ,The alarm clock rang and startled me from the depths of slumber. ,The ringing of the alarm clock made me awake.,B,Change the voice of sentence.
478,2.8,Voice,One of the girls in the class will sing the national anthem at the end of the function.,"The function will end, a girl will sing national anthem at the end of the function.",The national anthem will be sung by one of the girls in the class at the end of the function. ,There is a girl in the class who sings national anthem. ,A girl to sing national anthem is there in the class.,B,Change the voice of sentence.
479,2.8,Voice,The whole village was ravaged by the man-eater. ,The man-eater ravages the whole village. ,The whole village is ravaged by the man-eater. ,The man-eater ravaged the whole village. ,The whole village is being ravaged by the man-eater.,C,Change the voice of sentence.
480,2.8,Voice,The purity of justice is maintained by the reports of proceedings in the law courts. ,The law courts maintain purity of justice in the reports of the proceedings. ,The reports of the proceedings in the law courts maintain the purity of justice. ,Pure justice is maintained in the proceedings of the law courts.,The maintenance of justice is pure in the proceedings of the law courts.,B,Change the voice of sentence.
481,2.8,Voice,Newton wrote this letter yesterday. ,Yesterday was written letter by Newton. ,This letter is written by Newton yesterday. ,This letter was written by Newton yesterday.,This letter was wrote by Newton yesterday.,C,Change the voice of sentence.
482,2.8,Voice,An awareness is being created among the people by the Government about the importance of trees. ,The Government is creating an awareness among the people about the importance of trees. ,The Government are creating an awareness among the people about the importance of trees. ,The Government creates an awareness among the people about the importance of trees.,The Government created an awareness among the people about the importance of trees.,A,Change the voice of sentence.
483,2.8,Voice,Ads on TV increase the sale of any commodity. ,The sale of any commodity is being increased by ads on TV. ,The sale of any commodity are increased by ads on TV. ,The sale of any commodity are being increased by ads on TV. ,The sale of any commodity is increased by ads on TV.,D,Change the voice of sentence.
484,2.8,Voice,The Indian Government is encouraging the Europeans to visit India. ,The Europeans are encouraged by the Indian Government to visit India. ,The Europeans are encouraging by the Indian Government to visit India.,The Europeans are being encouraged by the Indian Government to visit India. ,The Europeans is being encouraged by the Indian Government to visit India.,C,Change the voice of sentence.
485,2.8,Voice,He handed her a chair.,She was handed a chair by him.,He handed a chair to her. ,He will hand a chair to her. ,A chair will be handed to her by him.,A,Change the voice of sentence.
486,2.8,Voice,Call the police at once. ,Let the police be called at once. ,The police was to be called at once. ,The police is to be called at once. ,Let the police called at once.,A,Change the voice of sentence.
487,2.8,Voice,Post the letter.,The letter is posted. ,The letter was posted. ,Let the letter be posted. ,The letter will be posted.,C,Change the voice of sentence.
488,2.8,Voice,Who painted it ?,It was painted. ,Was it painted ? ,Had it been painted by ? ,By whom was it painted ?,D,Change the voice of sentence.
489,2.8,Voice,I shall be complimented by all when I win the game.,Everyone will compliment me when the game is won by me. ,All shall compliment me when I win the game. ,All are complimenting me when the game is won. ,All win have complimented me when I win the game.,B,Change the voice of sentence.
490,2.8,Voice,Who will have broken the Gramophone record ? ,By whom the Gramophone record has been broken ?,By whom have the Gramophone record been broken ? ,By whom will the Gramophone record have been broken? ,By whom has the Gramophone record been broken ?,C,Change the voice of sentence.
491,2.8,Voice,People ought not to speak about such things in public. ,Such things ought to be not spoken about in public by people. ,Such things ought not to be spoken about in public. ,Such things ought to be spoken about not in public. ,Let such things not be spoken about in public by people.,B,Change the voice of sentence.
492,2.8,Voice,People once believed that the sun was a god.,The sun is once being believed to be a god. ,The sun has once been believed was be a god. ,It was once believed that the sun was a god.,It is once believed that the sun is a god.,C,Change the voice of sentence.
493,2.8,Voice,Can we send this parcel by air mail ? ,"By air mail, can this parcel be sent ? ",Can this parcel be send by air mail ? ,Can this parcel be sent by air mail ? ,"Can by air mail, this parcel be sent ?",C,Change the voice of sentence.
494,2.8,Voice,I was constantly being asked for money. ,I was constantly asking for money. ,They constantly asked for money. ,I constantly asked them for money. ,They were constantly asking me for money.,D,Change the voice of sentence.
495,2.8,Voice,How much a month are you paid ? ,How much a month do you pay ? ,In a month how much do you pay ? ,How much a month do they pay you ? ,How much a month do you pay them ?,C,Change the voice of sentence.
496,2.8,Voice,"When he left school, the textbooks were put aside by him and were never reopened. ","After he left school, he put aside his textbooks and they were never reopened.",He put aside his textbooks when he left school and never reopened them. ,He put aside his textbooks when he left school and were never reopened by him.,He put aside his textbooks as he left school and never reopened.,B,Change the voice of sentence.
497,2.8,Voice,A selfish person foists all his problems on his unfortunate friends.,All the problems are foisted by a selfish person on his unfortunate friends. ,Foisted on his unfortunate friends are the problems of a selfish person. ,All his problems are foisted on the unfortunate friends by a selfish person. ,All the problems are foisted on the unfortunate friends by a selfish person.,A,Change the voice of sentence.
498,2.8,Voice,End the war now !,Now must the war be ended. ,The war must be ended now. ,You must end the war now.,Must the war be ended now.,B,Change the voice of sentence.
499,2.8,Voice,Open the door.,The door must be opened.,The door will be opened.,The door is opened.,Let the door be opened.,D,Change the voice of sentence.
500,2.8,Voice,I did not trust anybody. ,Nobody was trusted by me. ,Anybody had been trusted by me. ,Nobody would be trusted by me. ,Nobody has been trusted by me.,A,Change the voice of sentence.
501,2.8,Voice,Did he remember the date and time ? ,Are the date and time remembered by him ? ,Was he remembering the date and time ? ,Were the date and time remembered by him ? ,Did the date and time be remembered by him ?,C,Change the voice of sentence.
502,2.8,Voice,The boys were digging a hole in the ground. ,A hole had been dug in the ground by the boys. ,"In the ground, the boys dug a hole.",A hole in the ground has been dug by the boys. ,A hole was being dug by the boys in the ground.,D,Change the voice of sentence.
503,2.8,Voice,We must now deal with these problems. ,These problems must now be dealt with by us.,These problems must now be dealing with by us.,These problems must now deal with by us.,These problems are to be dealt with by us.,A,Change the voice of sentence.
504,2.8,Voice,The audience loudly cheered the leader’s speech.,The leader’s speech were loudly cheered by the audience.,The leader’s speech is loudly cheered by the audience.,The audience loudly cheered the leader for his speech. ,The speech of the leader was loudly cheered by the audience.,D,Change the voice of sentence.
505,2.8,Voice,Someone is following us.,We are followed by someone. ,We are being followed by someone.,We were being followed by someone.,We had been followed by someone.,B,Change the voice of sentence.
506,2.8,Voice,He hasn’t slept in his bed.,His bed hasn’t been slept in. ,He had not been slept in his bed.,His bed had been slept in.,His bed had not been slept in.,A,Change the voice of sentence.
507,2.8,Voice,I was recommended another lawyer.,Somebody recommended another lawyer.,Somebody recommended me to another lawyer.,Somebody recommended me another lawyer.,Somebody recommends me another lawyer.,C,Change the voice of sentence.
508,2.8,Voice,Many a person has been saved from the man-eaters by these hunters. ,These hunters will save many a person from the man-eaters. ,These hunters save many a person from the man-eaters. ,These hunters saved many a person from the man-eaters.,These hunters have saved many a person from the man-eaters.,D,Change the voice of sentence.
509,2.8,Voice,Must we cut this tree ?,Must this tree will cut ?,Must the tree be cut ? ,Must this tree was cut ? ,Must this tree is cut ?,B,Change the voice of sentence.
510,2.8,Voice,You will be well looked after. ,They will look after you well.,They can look after you well. ,They may look after you well. ,They shall look after you well.,A,Change the voice of sentence.
511,2.8,Voice,Don’t touch this switch. ,This switch does not be touched. ,This switch must not be touched. ,This switch don’t be touched. ,This switch need not be touched.,C,Change the voice of sentence.
512,2.8,Voice,One cannot gather grapes from thistles.,Thistles cannot be gathered from grapes. ,Grapes cannot be gathered from thistles. ,Grapes and thistles cannot be gathered by one. ,Grapes cannot be gathered by them.,B,Change the voice of sentence.
513,2.8,Voice,They will have completed the work by the time we get there. ,The work will be completed by the time we get there. ,The work will have been completed by the time we get there. ,The work will have completed by the time we get there. ,The work will have been completed by the time we have got there.,B,Change the voice of sentence.
514,2.8,Voice,You will have to pull down this sky-scraper as you have not complied with the town planning regulations. ,This sky-scraper will have to be pulled down as the town planning regulations have not been complied. ,This sky-scraper will have to be pulled down by you as the town planning regulations have not been complied by you. ,This sky-scraper will be pulled down as the town planning regulations have not been complied with.,This sky-scraper will have to be pulled down as the town planning regulations have not been complied.,B,Change the voice of sentence.
515,2.8,Voice,He has written a poem which fascinate everyone. ,A poem has been written by him which fascinates everyone. ,Everyone is fascinated by the poem which has been written by him. ,Poem written by him fascinates everyone. ,Everyone fascinates the poem which is written by him.,B,Change the voice of sentence.
516,2.8,Voice,Will those happy days be ever forgotten by me ?,Will I ever forget those happy days ? ,Shall I ever forget these happy days ? ,Would I forget these happy days ? ,Ever shall I forget those happy days ?,A,Change the voice of sentence.
517,2.8,Voice,You are requested to permit him. ,Please permit him. ,I requested you to permit me. ,He requested to permit him. ,I plead you to permit him.,A,Change the voice of sentence.
518,2.8,Voice,I would advise you not to get on the wrong side of your boss. ,It would be advised by me not to get on the wrong side of your boss. ,It would be my advice not to get on the wrong side of your boss. ,You would be advised by me not to get on the wrong side of your boss.,My advice to you would be not to get on the wrong side of your boss.,C,Change the voice of sentence.
519,2.8,Voice,He decided to sell the car.,It was decided that the car should be sold. ,The decision was made by him to sell the car.,The decision that the car must be sold was made by him. ,He decided that the car should be sold.,D,Change the voice of sentence.
520,2.8,Voice,The room was cleaned. ,The cleaner cleaned the room.,The room should be cleaned. ,I cleaned the room.,Someone cleaned the room.,D,Change the voice of sentence.
521,2.8,Voice,Please enter by the left door.,Let the left door be entered by you.,You are requested to enter by the left door. ,Let is be entered by the left door.,The left door is requested to be entered.,B,Change the voice of sentence.
522,2.8,Voice,Physically challenged people should not be laughed at by the public. ,Physically challenged people should not laugh at the public. ,The public will not be laughing at physically challenged people.,The public shall not be laughing at physically challenged people. ,The public should not laugh at physically challenged people.,D,Change the voice of sentence.
523,2.8,Voice,I should have met him yesterday.,He should have met by me yesterday. ,He should be meeting me yesterday.,He should have been meeting by me yesterday. ,He should have been met by me yesterday.,D,Change the voice of sentence.
524,2.8,Voice,You can all buy your tickets at this counter. ,All your tickets can be bought at this counter by you. ,Your ticket can be bought at this counter by you. ,All tickets are bought by you at this counter. ,Your tickets can be bought by all of you at this counter.,D,Change the voice of sentence.
525,2.8,Voice,Where were they playing the cricket match ? ,Where was the cricket match played ? ,Where has the cricket match been played ? ,Where will the cricket match be played ?,Where was the cricket match being played ?,D,Change the voice of sentence.
526,2.8,Voice,My teacher gave me a journal to read. ,I was given a journal by my teacher to be read. ,A journal to read was given to me by my teacher. ,A journal was given to me to read by my teacher. ,I was given a journal by my teacher to read.,D,Change the voice of sentence.
527,2.8,Voice,It is impossible to do this.,To do this is impossible. ,To do this by it is impossible. ,It is impossible to have done this.,It can’t be done.,D,Change the voice of sentence.
528,2.8,Voice,They have done this to defuse the crisis.,The crisis has been defused by them. ,This has been done by them so that the crisis is defused. ,This has been done by them to defuse the crisis.,To defuse the crisis this was done by them.,C,Change the voice of sentence.
529,2.8,Voice,The fur coals were imported from Sweden by us. ,Sweden imported the fur coats.,Sweden was imported the fur coats. ,We imported the fur coats from Sweden. ,We had imported the fur coats from Sweden.,C,Change the voice of sentence.
530,2.8,Voice,Decisions must be taken.,Decisions should be taken. ,We must take decisions. ,It is good to take decisions.,We should take decisions.,B,Change the voice of sentence.
531,2.8,Voice,A detective arrested him as soon as he got home.,An arrest was made by a detective as soon as he got home. ,He was arrested by a detective as soon as he got home. ,A detective was arrested by him as soon as he got home. ,An arrest was detected by him as soon as he got home.,B,Change the voice of sentence.
532,2.8,Voice,They say he can teach almost anything in this world.,This said that almost anything in this world can be taught by him. ,It is said that almost anything can be taught by him. ,They say almost anything could be taught by him. ,They say anything almost will be I taught by him.,B,Change the voice of sentence.
533,2.8,Voice,We expect good news.,Good news is expected by us. ,Let good news be expected.,Let us expect good news.,Expecting good news from them.,A,Change the voice of sentence.
534,2.8,Voice,One could see her lying on the flowerbeds.,Flowerbeds could be seen lying on her.,She could see on lying on flowerbeds.,She could be seen lying on flowerbeds.,She could be lying on flowerbeds seen.,C,Change the voice of sentence.
535,2.8,Voice,We understand that he opposes our views. ,It is understood by us that he opposes our views. ,"That he opposes our views, is understood by us.",That our views are opposed is understood by us.,"Our views are opposed, that is understood by us.",A,Change the voice of sentence.
536,2.8,Voice,Can we send the parcel tomorrow ? ,Can be the parcel sent by us tomorrow ? ,Can we be sent by the parcel tomorrow ? ,Can the parcel be sent by us tomorrow ?,Can the parcel sent by us tomorrow ?,C,Change the voice of sentence.
537,2.8,Voice,They cooked the food and sent it to the orphanage.,The cooked food was sent to the orphanage by them. ,The food was cooked and sent to the orphanage by them. ,The food was sent to the orphanage by them. ,The food was cooked and sent by them.,B,Change the voice of sentence.
538,2.8,Voice,The agent had disclosed the secret before it was evening.,The secret was disclosed by the agent before it was evening. ,The secret had disclosed by the agent before it had been evening.,The secret had been disclosed by the agent before it was evening.,The secret was disclosed by the agent before it had been evening.,C,Change the voice of sentence.
539,2.8,Voice,Surely the lost child must have been found by now. ,Surely must have found the lost child by now. ,Surely someone must have found the lost child by now. ,Surely now must have found the lost child. ,Now must have found the lost child surely.,B,Change the voice of sentence.
540,2.8,Voice,"We serve hot meals till 10.30, guests can order coffee and sandwiches upto 11.30. ",Hot meals are serving till 10.30; coffee and sandwiches are ordering by guests till 11.30. ,Hot meals are being served till 10.30; coffee and sandwiches are being ordered till 11.30. ,Hot meals are served till 10.30; coffee and sandwiches may be ordered till 11.30. ,Hot meals will be served till 10.30; coffee and sandwiches will be ordered upto 11.30.,C,Change the voice of sentence.
541,2.8,Voice,Lie face-down; stretch your arms in front. ,"You are face-down, arms are to be outstretched. ","You should be lying face-down, with arms outstretched. ",You should by lying face down; let arms stretch out. ,Let face be down; let arms be stretched out.,B,Change the voice of sentence.
542,2.8,Voice,The Greeks expected to win the international trophy. ,It was expected that the Greeks would win the international trophy. ,The international trophy was expected to be won by the Greeks.,It was expected that the Greeks would win the international trophy.,It was expected by the Greeks that they would win the international trophy.,C,Change the voice of sentence.
543,2.8,Voice,The news has been brought to us by him. ,He brought us the news. ,He has brought us the news. ,He was brought the news to us.,We brought the news to him.,B,Change the voice of sentence.
544,2.8,Voice,Why did he deprive you of the membership ? ,Why you were deprived of the membership ? ,Why were you deprived of his membership by him ? ,Why was he deprived of his membership ? ,Why were you deprived of the membership by him ?,D,Change the voice of sentence.
545,2.8,Voice,They have made a film based on this novel. ,A film was based on this novel and made. ,A film have been made based on this novel. ,A film based on this novel has been made. ,A film has been based and made on this novel.,C,Change the voice of sentence.
546,2.8,Voice,The people couldn’t move me to the hospital and the doctor operated on me at home. ,I couldn’t be moved to the hospital and was operated on at home. ,I couldn’t be moved to the hospital and I had to be operated on at home. ,I couldn’t be moved to the hospital and I was operated on at home by the doctor.,I couldn’t be moved to the hospital by the people and operated on at home.,C,Change the voice of sentence.
547,2.8,Voice,Not a word was spoken by the criminal in self defence. ,The criminal spoke not a word in self defence. ,The criminal in self defence spoke no word. ,The criminal did not speak a word in self defence. ,The criminal spoke in self defence not a word.,C,Change the voice of sentence.
548,2.8,Voice,Why did you father refuse to given the money to you ?,Why was your father refused money to you ? ,Why was the money not given to you by your father? ,Why was the money refused to be given to you be your father ?,Why the money was refused to be given to you by your father ?,C,Change the voice of sentence.
549,2.8,Voice,Do you expect your parents to come from Hyderabad today? ,Did you parents come today from Hyderabad ? ,Where your parents expected to come from Hyderabad today ? ,Are your parents expected to come today from Hyderabad?,Do your parents are expected to come today from Hyderabad?,C,Change the voice of sentence.
550,2.8,Voice,"Without effort, nothing can be gained. ",We can gain anything with effort.,We can gain nothing without effort. ,"Without effort, we cannot gain anything.",We can gain only with effort.,B,Change the voice of sentence.
551,2.8,Voice,They say that there are living beings on Mars.,They say that Mars has living beings. ,It is said that there are people living on Mars. ,"On Mars, there are living beings. ",It is said that there are living beings on Mars.,D,Change the voice of sentence.
552,2.8,Voice,"A fortnight after he was convicted for the rape and murder of his classmate, the Delhi High Court sentenced him to death on Monday. ",A fortnight after he had been convicted for the rape and murder of his classmate he had been sentenced to death by the Delhi High Court on Monday. ,A fortnight after he was convicted for the rape and murder of his classmate he has been sentenced to death by the Delhi High Court on Monday. ,A fortnight after he was convicted for the rape and murder of his classmate he was sentenced to death by Delhi High Court on Monday. ,A fortnight after he has been convicted for the rape and murder of his classmate he was sentenced to death by the Delhi High Court on Monday.,C,Change the voice of sentence.
553,2.8,Voice,This train carries goods from Delhi to Bombay.,This train carried by goods from Delhi to Bombay. ,The goods carry this train from Delhi to Bombay.,Goods are carried by this train from Delhi to Bombay.,The train carried the goods from Delhi to Bombay.,C,Change the voice of sentence.
554,2.8,Voice,The news of the success of a poor candidate in the elections surprised him. ,He was surprised by the news of the success of a poor candidate in the elections. ,He was surprised with the news of the success of a poor candidate in the elections. ,He was surprised as a result of the news of the success of a poor candidate in the elections. ,He was surprised at the news of the success of a poor candidate in the elections.,D,Change the voice of sentence.
555,2.8,Voice,Finish the work in time. ,Let the work be finished in time. ,Let the work be finished in time by us. ,Let the work be finished by him in time. ,Let me finish the work in time.,A,Change the voice of sentence.
556,2.8,Voice,God helps those who help themselves. ,Those who help themselves must be helped by God. ,Those who help themselves are helped by God. ,Let those who help themselves are helped by God. ,Let those who help themselves be helped by God.,B,Change the voice of sentence.
557,2.8,Voice,Can you recite this poem ?,This poem can be recited by you. ,You are requested to recite this poem. ,Would this poem be recited by you ?,Can this poem be recited by you ?,D,Change the voice of sentence.
558,2.8,Voice,Smoke and flames engulfed the area and made rescue operations difficult. ,The area was engulfed in smoke and flames and made rescue operations difficult. ,The area was engulfed in smoke and flames making rescue operations difficult. ,The area had been engulfed in smoke and flames and made rescue operations difficult. ,The area was engulfed in smoke and flames and rescue operations were made difficult.,D,Change the voice of sentence.
559,2.8,Voice,He asked me to finish the work in time.,I was asked that I should finish the work in time. ,He asked me that I should finish the work in time. ,I was asked to finish the work in time.,I was asked to finish the work in time by him.,D,Change the voice of sentence.
560,2.8,Voice,Quinine tastes bitter.,Quinine is bitter when it is tasted. ,Quinine is bitter tasted. ,The taste of quinine is bitter. ,Quinine is tasted bitter.,A,Change the voice of sentence.
561,2.8,Voice,The vintage cars hold a special place in the hearts of their owners.,A special place in the hearts of the vintage car owners is held by them.,A special place was held by the vintage cars in the hearts of their owners.,A special place is held by the vintage cars in the hearts of their owners.,A special place in being held by the vintage cars in the hearts of their owners.,C,Change the voice of sentence.
562,2.8,Voice,What amused you ?,What you are made to amuse by ? ,By what are you being amused ? ,By what were you amused ? ,By what have you been amused ?,C,Change the voice of sentence.
563,2.8,Voice,We have already done the exercise. ,"Already, the exercise has been done by us. ",The exercise has already been done by us. ,The exercise had been already done by us. ,The exercise is already done by us.,B,Change the voice of sentence.
564,2.8,Voice,"The man skills we seek to develop include analysing, interpreting and evaluating ideas.","The man skills sought by us to develop include analysing, interpreting and evaluating ideas.","The man skills sought to be developed by us include analysing, interpreting and evaluating ideas. ","The man skills that we are seeking to be developed include analysing, interpreting and evaluating ideas.","The man skills include analysing, interpreting and evaluating ideas which are sought by us to develop.",B,Change the voice of sentence.
