,QuestionLink,category,concepts,correct,direction,explanation,lang,name,optA,optB,optC,optD,optE,sectionType,sl.no,source,usedFor
144,https://i.imgur.com/pV0rD1x.png,19.1,1,4,,,Bi,Time And Work,A,B,C,D,,Maths,10,Kiran Maths,ssc
145,https://i.imgur.com/z20Bdnf.png,19.1,1,3,,,Bi,Time And Work,A,B,C,D,,Maths,11,Kiran Maths,ssc
146,https://i.imgur.com/rkbNylY.png,19.1,1,4,,,Bi,Time And Work,A,B,C,D,,Maths,12,Kiran Maths,ssc
147,https://i.imgur.com/T1PEnSU.png,19.1,1,3,,,Bi,Time And Work,A,B,C,D,,Maths,13,Kiran Maths,ssc
148,https://i.imgur.com/p7RCupN.png,19.1,1,2,,,Bi,Time And Work,A,B,C,D,,Maths,14,Kiran Maths,ssc
149,https://i.imgur.com/x2xPwsz.png,19.1,1,2,,,Bi,Time And Work,A,B,C,D,,Maths,15,Kiran Maths,ssc
150,https://i.imgur.com/jU56YJg.png,19.1,1,2,,,Bi,Time And Work,A,B,C,D,,Maths,16,Kiran Maths,ssc
151,https://i.imgur.com/6OcC39V.png,19.1,1,3,,,Bi,Time And Work,A,B,C,D,,Maths,17,Kiran Maths,ssc
152,https://i.imgur.com/Wy9ZunI.png,19.1,1,3,,,Bi,Time And Work,A,B,C,D,,Maths,18,Kiran Maths,ssc
153,https://i.imgur.com/12VOQlw.png,19.1,1,1,,,Bi,Time And Work,A,B,C,D,,Maths,19,Kiran Maths,ssc
154,https://i.imgur.com/EHM4oKv.png,19.1,1,2,,,Bi,Time And Work,A,B,C,D,,Maths,20,Kiran Maths,ssc
155,https://i.imgur.com/p0ELQpA.png,19.1,1,2,,,Bi,Time And Work,A,B,C,D,,Maths,21,Kiran Maths,ssc
156,https://i.imgur.com/zMtsY8P.png,19.1,1,3,,,Bi,Time And Work,A,B,C,D,,Maths,22,Kiran Maths,ssc
157,https://i.imgur.com/mtrt6Hh.png,19.1,1,4,,,Bi,Time And Work,A,B,C,D,,Maths,23,Kiran Maths,ssc
158,https://i.imgur.com/kzjAMMv.png,19.1,1,1,,,Bi,Time And Work,A,B,C,D,,Maths,24,Kiran Maths,ssc
159,https://i.imgur.com/A7qTTz7.png,19.1,1,3,,,Bi,Time And Work,A,B,C,D,,Maths,25,Kiran Maths,ssc
160,https://i.imgur.com/Zm8bAaf.png,19.1,1,2,,,Bi,Time And Work,A,B,C,D,,Maths,26,Kiran Maths,ssc
161,https://i.imgur.com/Ruu9ZtG.png,19.1,1,3,,,Bi,Time And Work,A,B,C,D,,Maths,27,Kiran Maths,ssc
162,https://i.imgur.com/SNaROrR.png,19.1,1,3,,,Bi,Time And Work,A,B,C,D,,Maths,28,Kiran Maths,ssc
163,https://i.imgur.com/QwqPide.png,19.1,1,4,,,Bi,Time And Work,A,B,C,D,,Maths,29,Kiran Maths,ssc
164,https://i.imgur.com/C57c6X5.png,19.1,1,4,,,Bi,Time And Work,A,B,C,D,,Maths,30,Kiran Maths,ssc
165,https://i.imgur.com/3FDBz41.png,19.1,1,1,,,Bi,Time And Work,A,B,C,D,,Maths,31,Kiran Maths,ssc
166,https://i.imgur.com/FlcB5QG.png,19.1,1,1,,,Bi,Time And Work,A,B,C,D,,Maths,32,Kiran Maths,ssc
167,https://i.imgur.com/zL1AnCn.png,19.1,1,4,,,Bi,Time And Work,A,B,C,D,,Maths,33,Kiran Maths,ssc
168,https://i.imgur.com/R2sZ0hz.png,19.1,1,3,,,Bi,Time And Work,A,B,C,D,,Maths,34,Kiran Maths,ssc
169,https://i.imgur.com/ZxvYQUx.png,19.1,1,3,,,Bi,Time And Work,A,B,C,D,,Maths,36,Kiran Maths,ssc
170,https://i.imgur.com/XFCA6nI.png,19.1,1,1,,,Bi,Time And Work,A,B,C,D,,Maths,37,Kiran Maths,ssc
171,https://i.imgur.com/PdytO33.png,19.1,1,2,,,Bi,Time And Work,A,B,C,D,,Maths,38,Kiran Maths,ssc
172,https://i.imgur.com/ISZHjLj.png,19.1,1,1,,,Bi,Time And Work,A,B,C,D,,Maths,39,Kiran Maths,ssc
173,https://i.imgur.com/QkK44g8.png,19.1,1,4,,,Bi,Time And Work,A,B,C,D,,Maths,41,Kiran Maths,ssc
174,https://i.imgur.com/VpdRzZM.png,19.1,1,1,,,Bi,Time And Work,A,B,C,D,,Maths,42,Kiran Maths,ssc
175,https://i.imgur.com/b2xMIAy.png,19.1,1,2,,,Bi,Time And Work,A,B,C,D,,Maths,43,Kiran Maths,ssc
176,https://i.imgur.com/6sF2qWp.png,19.1,1,3,,,Bi,Time And Work,A,B,C,D,,Maths,44,Kiran Maths,ssc
177,https://i.imgur.com/x9PomL8.png,19.1,1,2,,,Bi,Time And Work,A,B,C,D,,Maths,45,Kiran Maths,ssc
178,https://i.imgur.com/FABWB6P.png,19.1,1,3,,,Bi,Time And Work,A,B,C,D,,Maths,46,Kiran Maths,ssc
179,https://i.imgur.com/IzcFWki.png,19.1,1,2,,,Bi,Time And Work,A,B,C,D,,Maths,47,Kiran Maths,ssc
180,https://i.imgur.com/DEmiC5e.png,19.1,1,2,,,Bi,Time And Work,A,B,C,D,,Maths,48,Kiran Maths,ssc
181,https://i.imgur.com/UTXTu2U.png,19.1,1,3,,,Bi,Time And Work,A,B,C,D,,Maths,49,Kiran Maths,ssc
0,https://s3.amazonaws.com/trialgeometry2/kiranmathsstaticsques/1 (01).png,35.1,,3,https://i.imgur.com/s3IUqs9.png,https://s3.amazonaws.com/trialgeometry2/kiranmathsstaticssol/1 (01).png,Bi,Statistics,A,B,C,D,,Maths,1,Kiran Maths,ssc
1,https://s3.amazonaws.com/trialgeometry2/kiranmathsstaticsques/1 (02).png,35.1,,1,https://i.imgur.com/s3IUqs9.png,https://s3.amazonaws.com/trialgeometry2/kiranmathsstaticssol/1 (02).png,Bi,Statistics,A,B,C,D,,Maths,2,Kiran Maths,ssc
2,https://s3.amazonaws.com/trialgeometry2/kiranmathsstaticsques/1 (03).png,35.1,,3,https://i.imgur.com/s3IUqs9.png,https://s3.amazonaws.com/trialgeometry2/kiranmathsstaticssol/1 (03).png,Bi,Statistics,A,B,C,D,,Maths,3,Kiran Maths,ssc
3,https://s3.amazonaws.com/trialgeometry2/kiranmathsstaticsques/1 (04).png,35.1,,2,https://i.imgur.com/s3IUqs9.png,https://s3.amazonaws.com/trialgeometry2/kiranmathsstaticssol/1 (04).png,Bi,Statistics,A,B,C,D,,Maths,4,Kiran Maths,ssc
4,https://s3.amazonaws.com/trialgeometry2/kiranmathsstaticsques/1 (05).png,35.1,,4,https://i.imgur.com/7rmH26i.png,https://s3.amazonaws.com/trialgeometry2/kiranmathsstaticssol/1 (05).png,Bi,Statistics,A,B,C,D,,Maths,6,Kiran Maths,ssc
5,https://s3.amazonaws.com/trialgeometry2/kiranmathsstaticsques/1 (06).png,35.1,,1,https://i.imgur.com/7rmH26i.png,https://s3.amazonaws.com/trialgeometry2/kiranmathsstaticssol/1 (06).png,Bi,Statistics,A,B,C,D,,Maths,7,Kiran Maths,ssc
6,https://s3.amazonaws.com/trialgeometry2/kiranmathsstaticsques/1 (07).png,35.1,,2,https://i.imgur.com/7rmH26i.png,https://s3.amazonaws.com/trialgeometry2/kiranmathsstaticssol/1 (07).png,Bi,Statistics,A,B,C,D,,Maths,8,Kiran Maths,ssc
7,https://s3.amazonaws.com/trialgeometry2/kiranmathsstaticsques/1 (08).png,35.1,,3,https://i.imgur.com/7rmH26i.png,https://s3.amazonaws.com/trialgeometry2/kiranmathsstaticssol/1 (08).png,Bi,Statistics,A,B,C,D,,Maths,9,Kiran Maths,ssc
8,https://s3.amazonaws.com/trialgeometry2/kiranmathsstaticsques/1 (09).png,35.1,,2,https://i.imgur.com/uC7JMoB.png,https://s3.amazonaws.com/trialgeometry2/kiranmathsstaticssol/1 (09).png,Bi,Statistics,A,B,C,D,,Maths,10,Kiran Maths,ssc
9,https://s3.amazonaws.com/trialgeometry2/kiranmathsstaticsques/1 (10).png,35.1,,1,https://i.imgur.com/uC7JMoB.png,https://s3.amazonaws.com/trialgeometry2/kiranmathsstaticssol/1 (10).png,Bi,Statistics,A,B,C,D,,Maths,11,Kiran Maths,ssc
10,https://s3.amazonaws.com/trialgeometry2/kiranmathsstaticsques/1 (11).png,35.1,,3,https://i.imgur.com/uC7JMoB.png,https://s3.amazonaws.com/trialgeometry2/kiranmathsstaticssol/1 (11).png,Bi,Statistics,A,B,C,D,,Maths,12,Kiran Maths,ssc
11,https://s3.amazonaws.com/trialgeometry2/kiranmathsstaticsques/1 (12).png,35.1,,4,https://i.imgur.com/uC7JMoB.png,https://s3.amazonaws.com/trialgeometry2/kiranmathsstaticssol/1 (12).png,Bi,Statistics,A,B,C,D,,Maths,13,Kiran Maths,ssc
12,https://s3.amazonaws.com/trialgeometry2/kiranmathsstaticsques/1 (13).png,35.1,,1,https://i.imgur.com/pntOE14.png,https://s3.amazonaws.com/trialgeometry2/kiranmathsstaticssol/1 (13).png,Bi,Statistics,A,B,C,D,,Maths,1,Kiran Maths,ssc
13,https://s3.amazonaws.com/trialgeometry2/kiranmathsstaticsques/1 (14).png,35.1,,2,https://i.imgur.com/pntOE14.png,https://s3.amazonaws.com/trialgeometry2/kiranmathsstaticssol/1 (14).png,Bi,Statistics,A,B,C,D,,Maths,2,Kiran Maths,ssc
14,https://s3.amazonaws.com/trialgeometry2/kiranmathsstaticsques/1 (15).png,35.1,,3,https://i.imgur.com/pntOE14.png,https://s3.amazonaws.com/trialgeometry2/kiranmathsstaticssol/1 (15).png,Bi,Statistics,A,B,C,D,,Maths,3,Kiran Maths,ssc
15,https://s3.amazonaws.com/trialgeometry2/kiranmathsstaticsques/1 (16).png,35.1,,4,https://i.imgur.com/pntOE14.png,https://s3.amazonaws.com/trialgeometry2/kiranmathsstaticssol/1 (16).png,Bi,Statistics,A,B,C,D,,Maths,4,Kiran Maths,ssc
16,https://s3.amazonaws.com/trialgeometry2/kiranmathsstaticsques/1 (17).png,35.1,,3,https://i.imgur.com/QH0Oyib.png,https://s3.amazonaws.com/trialgeometry2/kiranmathsstaticssol/1 (17).png,Bi,Statistics,A,B,C,D,,Maths,5,Kiran Maths,ssc
17,https://s3.amazonaws.com/trialgeometry2/kiranmathsstaticsques/1 (18).png,35.1,,1,https://i.imgur.com/QH0Oyib.png,https://s3.amazonaws.com/trialgeometry2/kiranmathsstaticssol/1 (18).png,Bi,Statistics,A,B,C,D,,Maths,6,Kiran Maths,ssc
18,https://s3.amazonaws.com/trialgeometry2/kiranmathsstaticsques/1 (19).png,35.1,,4,,https://s3.amazonaws.com/trialgeometry2/kiranmathsstaticssol/1 (19).png,Bi,Statistics,A,B,C,D,,Maths,7,Kiran Maths,ssc
19,https://s3.amazonaws.com/trialgeometry2/kiranmathsstaticsques/1 (20).png,35.1,,2,,https://s3.amazonaws.com/trialgeometry2/kiranmathsstaticssol/1 (20).png,Bi,Statistics,A,B,C,D,,Maths,8,Kiran Maths,ssc
20,https://s3.amazonaws.com/trialgeometry2/kiranmathsstaticsques/1 (21).png,35.1,,3,,https://s3.amazonaws.com/trialgeometry2/kiranmathsstaticssol/1 (21).png,Bi,Statistics,A,B,C,D,,Maths,9,Kiran Maths,ssc
21,https://s3.amazonaws.com/trialgeometry2/kiranmathsstaticsques/1 (22).png,35.1,,4,https://i.imgur.com/oWOtSnU.png,https://s3.amazonaws.com/trialgeometry2/kiranmathsstaticssol/1 (22).png,Bi,Statistics,A,B,C,D,,Maths,1,Kiran Maths,ssc
22,https://s3.amazonaws.com/trialgeometry2/kiranmathsstaticsques/1 (23).png,35.1,,2,https://i.imgur.com/oWOtSnU.png,https://s3.amazonaws.com/trialgeometry2/kiranmathsstaticssol/1 (23).png,Bi,Statistics,A,B,C,D,,Maths,2,Kiran Maths,ssc
23,https://s3.amazonaws.com/trialgeometry2/kiranmathsstaticsques/1 (24).png,35.1,,3,https://i.imgur.com/oWOtSnU.png,https://s3.amazonaws.com/trialgeometry2/kiranmathsstaticssol/1 (24).png,Bi,Statistics,A,B,C,D,,Maths,3,Kiran Maths,ssc
24,https://s3.amazonaws.com/trialgeometry2/kiranmathsstaticsques/1 (25).png,35.1,,3,https://i.imgur.com/oWOtSnU.png,https://s3.amazonaws.com/trialgeometry2/kiranmathsstaticssol/1 (25).png,Bi,Statistics,A,B,C,D,,Maths,4,Kiran Maths,ssc
25,https://s3.amazonaws.com/trialgeometry2/kiranmathsstaticsques/1 (26).png,35.1,,1,https://i.imgur.com/oWOtSnU.png,https://s3.amazonaws.com/trialgeometry2/kiranmathsstaticssol/1 (26).png,Bi,Statistics,A,B,C,D,,Maths,5,Kiran Maths,ssc
26,https://s3.amazonaws.com/trialgeometry2/kiranmathsstaticsques/1 (27).png,35.1,,1,https://i.imgur.com/PjgPmK0.png,https://s3.amazonaws.com/trialgeometry2/kiranmathsstaticssol/1 (27).png,Bi,Statistics,A,B,C,D,,Maths,6,Kiran Maths,ssc
27,https://s3.amazonaws.com/trialgeometry2/kiranmathsstaticsques/1 (28).png,35.1,,4,https://i.imgur.com/PjgPmK0.png,https://s3.amazonaws.com/trialgeometry2/kiranmathsstaticssol/1 (28).png,Bi,Statistics,A,B,C,D,,Maths,7,Kiran Maths,ssc
28,https://s3.amazonaws.com/trialgeometry2/kiranmathsstaticsques/1 (29).png,35.1,,2,https://i.imgur.com/PjgPmK0.png,https://s3.amazonaws.com/trialgeometry2/kiranmathsstaticssol/1 (29).png,Bi,Statistics,A,B,C,D,,Maths,8,Kiran Maths,ssc
29,https://s3.amazonaws.com/trialgeometry2/kiranmathsstaticsques/1 (30).png,35.1,,1,https://i.imgur.com/PjgPmK0.png,https://s3.amazonaws.com/trialgeometry2/kiranmathsstaticssol/1 (30).png,Bi,Statistics,A,B,C,D,,Maths,9,Kiran Maths,ssc
30,https://s3.amazonaws.com/trialgeometry2/kiranmathsstaticsques/1 (31).png,35.1,,1,https://i.imgur.com/BbtC8OE.png,https://s3.amazonaws.com/trialgeometry2/kiranmathsstaticssol/1 (31).png,Bi,Statistics,A,B,C,D,,Maths,10,Kiran Maths,ssc
31,https://s3.amazonaws.com/trialgeometry2/kiranmathsstaticsques/1 (32).png,35.1,,3,https://i.imgur.com/BbtC8OE.png,https://s3.amazonaws.com/trialgeometry2/kiranmathsstaticssol/1 (32).png,Bi,Statistics,A,B,C,D,,Maths,11,Kiran Maths,ssc
32,https://s3.amazonaws.com/trialgeometry2/kiranmathsstaticsques/1 (33).png,35.1,,2,https://i.imgur.com/BbtC8OE.png,https://s3.amazonaws.com/trialgeometry2/kiranmathsstaticssol/1 (33).png,Bi,Statistics,A,B,C,D,,Maths,12,Kiran Maths,ssc
33,https://s3.amazonaws.com/trialgeometry2/kiranmathsstaticsques/1 (34).png,35.1,,3,https://i.imgur.com/BbtC8OE.png,https://s3.amazonaws.com/trialgeometry2/kiranmathsstaticssol/1 (34).png,Bi,Statistics,A,B,C,D,,Maths,13,Kiran Maths,ssc
34,https://s3.amazonaws.com/trialgeometry2/kiranmathsstaticsques/1 (35).png,35.1,,3,https://i.imgur.com/Xtz6LI6.png,https://s3.amazonaws.com/trialgeometry2/kiranmathsstaticssol/1 (35).png,Bi,Statistics,A,B,C,D,,Maths,1,Kiran Maths,ssc
35,https://s3.amazonaws.com/trialgeometry2/kiranmathsstaticsques/1 (36).png,35.1,,4,https://i.imgur.com/Xtz6LI6.png,https://s3.amazonaws.com/trialgeometry2/kiranmathsstaticssol/1 (36).png,Bi,Statistics,A,B,C,D,,Maths,2,Kiran Maths,ssc
36,https://s3.amazonaws.com/trialgeometry2/kiranmathsstaticsques/1 (37).png,35.1,,1,https://i.imgur.com/Xtz6LI6.png,https://s3.amazonaws.com/trialgeometry2/kiranmathsstaticssol/1 (37).png,Bi,Statistics,A,B,C,D,,Maths,3,Kiran Maths,ssc
37,https://s3.amazonaws.com/trialgeometry2/kiranmathsstaticsques/1 (38).png,35.1,,2,https://i.imgur.com/Xtz6LI6.png,https://s3.amazonaws.com/trialgeometry2/kiranmathsstaticssol/1 (38).png,Bi,Statistics,A,B,C,D,,Maths,4,Kiran Maths,ssc
38,https://s3.amazonaws.com/trialgeometry2/kiranmathsstaticsques/1 (39).png,35.1,,3,https://i.imgur.com/Xtz6LI6.png,https://s3.amazonaws.com/trialgeometry2/kiranmathsstaticssol/1 (39).png,Bi,Statistics,A,B,C,D,,Maths,5,Kiran Maths,ssc
39,https://s3.amazonaws.com/trialgeometry2/kiranmathsstaticsques/1 (40).png,35.1,,4,https://i.imgur.com/0EjiDf7.png,https://s3.amazonaws.com/trialgeometry2/kiranmathsstaticssol/1 (40).png,Bi,Statistics,A,B,C,D,,Maths,6,Kiran Maths,ssc
40,https://s3.amazonaws.com/trialgeometry2/kiranmathsstaticsques/1 (41).png,35.1,,4,https://i.imgur.com/0EjiDf7.png,https://s3.amazonaws.com/trialgeometry2/kiranmathsstaticssol/1 (41).png,Bi,Statistics,A,B,C,D,,Maths,7,Kiran Maths,ssc
41,https://s3.amazonaws.com/trialgeometry2/kiranmathsstaticsques/1 (42).png,35.1,,1,https://i.imgur.com/0EjiDf7.png,https://s3.amazonaws.com/trialgeometry2/kiranmathsstaticssol/1 (42).png,Bi,Statistics,A,B,C,D,,Maths,8,Kiran Maths,ssc
42,https://s3.amazonaws.com/trialgeometry2/kiranmathsstaticsques/1 (43).png,35.1,,2,https://i.imgur.com/0EjiDf7.png,https://s3.amazonaws.com/trialgeometry2/kiranmathsstaticssol/1 (43).png,Bi,Statistics,A,B,C,D,,Maths,9,Kiran Maths,ssc
43,https://s3.amazonaws.com/trialgeometry2/kiranmathsstaticsques/1 (44).png,35.1,,1,https://i.imgur.com/0EjiDf7.png,https://s3.amazonaws.com/trialgeometry2/kiranmathsstaticssol/1 (44).png,Bi,Statistics,A,B,C,D,,Maths,10,Kiran Maths,ssc
44,https://s3.amazonaws.com/trialgeometry2/kiranmathsstaticsques/1 (45).png,35.1,,2,https://i.imgur.com/bYULlO6.png,https://s3.amazonaws.com/trialgeometry2/kiranmathsstaticssol/1 (45).png,Bi,Statistics,A,B,C,D,,Maths,11,Kiran Maths,ssc
45,https://s3.amazonaws.com/trialgeometry2/kiranmathsstaticsques/1 (46).png,35.1,,1,https://i.imgur.com/bYULlO6.png,https://s3.amazonaws.com/trialgeometry2/kiranmathsstaticssol/1 (46).png,Bi,Statistics,A,B,C,D,,Maths,12,Kiran Maths,ssc
46,https://s3.amazonaws.com/trialgeometry2/kiranmathsstaticsques/1 (47).png,35.1,,4,https://i.imgur.com/bYULlO6.png,https://s3.amazonaws.com/trialgeometry2/kiranmathsstaticssol/1 (47).png,Bi,Statistics,A,B,C,D,,Maths,13,Kiran Maths,ssc
47,https://s3.amazonaws.com/trialgeometry2/kiranmathsstaticsques/1 (48).png,35.1,,1,https://i.imgur.com/fcES8g6.png,https://s3.amazonaws.com/trialgeometry2/kiranmathsstaticssol/1 (48).png,Bi,Statistics,A,B,C,D,,Maths,1,Kiran Maths,ssc
48,https://s3.amazonaws.com/trialgeometry2/kiranmathsstaticsques/1 (49).png,35.1,,3,https://i.imgur.com/fcES8g6.png,https://s3.amazonaws.com/trialgeometry2/kiranmathsstaticssol/1 (49).png,Bi,Statistics,A,B,C,D,,Maths,2,Kiran Maths,ssc
49,https://s3.amazonaws.com/trialgeometry2/kiranmathsstaticsques/1 (50).png,35.1,,4,https://i.imgur.com/fcES8g6.png,https://s3.amazonaws.com/trialgeometry2/kiranmathsstaticssol/1 (50).png,Bi,Statistics,A,B,C,D,,Maths,3,Kiran Maths,ssc
50,https://s3.amazonaws.com/trialgeometry2/kiranmathsstaticsques/1 (51).png,35.1,,1,https://i.imgur.com/fcES8g6.png,https://s3.amazonaws.com/trialgeometry2/kiranmathsstaticssol/1 (51).png,Bi,Statistics,A,B,C,D,,Maths,4,Kiran Maths,ssc
51,https://s3.amazonaws.com/trialgeometry2/kiranmathsstaticsques/1 (52).png,35.1,,1,https://i.imgur.com/OtN4dkS.png,https://s3.amazonaws.com/trialgeometry2/kiranmathsstaticssol/1 (52).png,Bi,Statistics,A,B,C,D,,Maths,5,Kiran Maths,ssc
52,https://s3.amazonaws.com/trialgeometry2/kiranmathsstaticsques/1 (53).png,35.1,,3,https://i.imgur.com/OtN4dkS.png,https://s3.amazonaws.com/trialgeometry2/kiranmathsstaticssol/1 (53).png,Bi,Statistics,A,B,C,D,,Maths,6,Kiran Maths,ssc
53,https://s3.amazonaws.com/trialgeometry2/kiranmathsstaticsques/1 (54).png,35.1,,4,https://i.imgur.com/OtN4dkS.png,https://s3.amazonaws.com/trialgeometry2/kiranmathsstaticssol/1 (54).png,Bi,Statistics,A,B,C,D,,Maths,7,Kiran Maths,ssc
54,https://s3.amazonaws.com/trialgeometry2/kiranmathsstaticsques/1 (55).png,35.1,,1,https://i.imgur.com/OtN4dkS.png,https://s3.amazonaws.com/trialgeometry2/kiranmathsstaticssol/1 (55).png,Bi,Statistics,A,B,C,D,,Maths,8,Kiran Maths,ssc
55,https://s3.amazonaws.com/trialgeometry2/kiranmathsstaticsques/1 (56).png,35.1,,3,https://i.imgur.com/OtN4dkS.png,https://s3.amazonaws.com/trialgeometry2/kiranmathsstaticssol/1 (56).png,Bi,Statistics,A,B,C,D,,Maths,9,Kiran Maths,ssc
56,https://s3.amazonaws.com/trialgeometry2/kiranmathsstaticsques/1 (57).png,35.1,,1,https://i.imgur.com/fILKJf0.png,https://s3.amazonaws.com/trialgeometry2/kiranmathsstaticssol/1 (57).png,Bi,Statistics,A,B,C,D,,Maths,10,Kiran Maths,ssc
57,https://s3.amazonaws.com/trialgeometry2/kiranmathsstaticsques/1 (58).png,35.1,,3,https://i.imgur.com/fILKJf0.png,https://s3.amazonaws.com/trialgeometry2/kiranmathsstaticssol/1 (58).png,Bi,Statistics,A,B,C,D,,Maths,11,Kiran Maths,ssc
58,https://s3.amazonaws.com/trialgeometry2/kiranmathsstaticsques/1 (59).png,35.1,,1,https://i.imgur.com/fILKJf0.png,https://s3.amazonaws.com/trialgeometry2/kiranmathsstaticssol/1 (59).png,Bi,Statistics,A,B,C,D,,Maths,12,Kiran Maths,ssc
59,https://s3.amazonaws.com/trialgeometry2/kiranmathsstaticsques/1 (60).png,35.1,,4,https://i.imgur.com/fILKJf0.png,https://s3.amazonaws.com/trialgeometry2/kiranmathsstaticssol/1 (60).png,Bi,Statistics,A,B,C,D,,Maths,13,Kiran Maths,ssc
60,https://s3.amazonaws.com/trialgeometry2/kiranmathsstaticsques/1 (61).png,35.1,,3,https://i.imgur.com/pzi5v3R.png,https://s3.amazonaws.com/trialgeometry2/kiranmathsstaticssol/1 (61).png,Bi,Statistics,A,B,C,D,,Maths,1,Kiran Maths,ssc
61,https://s3.amazonaws.com/trialgeometry2/kiranmathsstaticsques/1 (62).png,35.1,,2,https://i.imgur.com/pzi5v3R.png,https://s3.amazonaws.com/trialgeometry2/kiranmathsstaticssol/1 (62).png,Bi,Statistics,A,B,C,D,,Maths,2,Kiran Maths,ssc
62,https://s3.amazonaws.com/trialgeometry2/kiranmathsstaticsques/1 (63).png,35.1,,3,https://i.imgur.com/pzi5v3R.png,https://s3.amazonaws.com/trialgeometry2/kiranmathsstaticssol/1 (63).png,Bi,Statistics,A,B,C,D,,Maths,3,Kiran Maths,ssc
63,https://s3.amazonaws.com/trialgeometry2/kiranmathsstaticsques/1 (64).png,35.1,,2,https://i.imgur.com/pzi5v3R.png,https://s3.amazonaws.com/trialgeometry2/kiranmathsstaticssol/1 (64).png,Bi,Statistics,A,B,C,D,,Maths,4,Kiran Maths,ssc
64,https://s3.amazonaws.com/trialgeometry2/kiranmathsstaticsques/1 (65).png,35.1,,4,https://i.imgur.com/pzi5v3R.png,https://s3.amazonaws.com/trialgeometry2/kiranmathsstaticssol/1 (65).png,Bi,Statistics,A,B,C,D,,Maths,5,Kiran Maths,ssc
65,https://s3.amazonaws.com/trialgeometry2/kiranmathsstaticsques/1 (66).png,35.1,,3,https://i.imgur.com/jkkSlNS.png,https://s3.amazonaws.com/trialgeometry2/kiranmathsstaticssol/1 (66).png,Bi,Statistics,A,B,C,D,,Maths,6,Kiran Maths,ssc
66,https://s3.amazonaws.com/trialgeometry2/kiranmathsstaticsques/1 (67).png,35.1,,3,https://i.imgur.com/jkkSlNS.png,https://s3.amazonaws.com/trialgeometry2/kiranmathsstaticssol/1 (67).png,Bi,Statistics,A,B,C,D,,Maths,7,Kiran Maths,ssc
67,https://s3.amazonaws.com/trialgeometry2/kiranmathsstaticsques/1 (68).png,35.1,,3,https://i.imgur.com/FoBVs7x.png,https://s3.amazonaws.com/trialgeometry2/kiranmathsstaticssol/1 (68).png,Bi,Statistics,A,B,C,D,,Maths,8,Kiran Maths,ssc
68,https://s3.amazonaws.com/trialgeometry2/kiranmathsstaticsques/1 (69).png,35.1,,1,https://i.imgur.com/EiPqd9d.png,https://s3.amazonaws.com/trialgeometry2/kiranmathsstaticssol/1 (69).png,Bi,Statistics,A,B,C,D,,Maths,9,Kiran Maths,ssc
69,https://s3.amazonaws.com/trialgeometry2/kiranmathsstaticsques/1 (70).png,35.1,,2,https://i.imgur.com/EiPqd9d.png,https://s3.amazonaws.com/trialgeometry2/kiranmathsstaticssol/1 (70).png,Bi,Statistics,A,B,C,D,,Maths,10,Kiran Maths,ssc
70,https://s3.amazonaws.com/trialgeometry2/kiranmathsstaticsques/1 (71).png,35.1,,4,https://i.imgur.com/EiPqd9d.png,https://s3.amazonaws.com/trialgeometry2/kiranmathsstaticssol/1 (71).png,Bi,Statistics,A,B,C,D,,Maths,11,Kiran Maths,ssc
71,https://s3.amazonaws.com/trialgeometry2/kiranmathsstaticsques/1 (72).png,35.1,,3,https://i.imgur.com/EiPqd9d.png,https://s3.amazonaws.com/trialgeometry2/kiranmathsstaticssol/1 (72).png,Bi,Statistics,A,B,C,D,,Maths,12,Kiran Maths,ssc
72,https://s3.amazonaws.com/trialgeometry2/kiranmathsstaticsques/1 (73).png,35.1,,3,https://i.imgur.com/GzO1JMR.png,https://s3.amazonaws.com/trialgeometry2/kiranmathsstaticssol/1 (73).png,Bi,Statistics,A,B,C,D,,Maths,1,Kiran Maths,ssc
73,https://s3.amazonaws.com/trialgeometry2/kiranmathsstaticsques/1 (74).png,35.1,,4,https://i.imgur.com/GzO1JMR.png,https://s3.amazonaws.com/trialgeometry2/kiranmathsstaticssol/1 (74).png,Bi,Statistics,A,B,C,D,,Maths,2,Kiran Maths,ssc
74,https://s3.amazonaws.com/trialgeometry2/kiranmathsstaticsques/1 (75).png,35.1,,2,https://i.imgur.com/GzO1JMR.png,https://s3.amazonaws.com/trialgeometry2/kiranmathsstaticssol/1 (75).png,Bi,Statistics,A,B,C,D,,Maths,3,Kiran Maths,ssc
75,https://s3.amazonaws.com/trialgeometry2/kiranmathsstaticsques/1 (76).png,35.1,,4,https://i.imgur.com/GzO1JMR.png,https://s3.amazonaws.com/trialgeometry2/kiranmathsstaticssol/1 (76).png,Bi,Statistics,A,B,C,D,,Maths,4,Kiran Maths,ssc
76,https://s3.amazonaws.com/trialgeometry2/kiranmathsstaticsques/1 (77).png,35.1,,3,https://i.imgur.com/GzO1JMR.png,https://s3.amazonaws.com/trialgeometry2/kiranmathsstaticssol/1 (77).png,Bi,Statistics,A,B,C,D,,Maths,5,Kiran Maths,ssc
77,https://s3.amazonaws.com/trialgeometry2/kiranmathsstaticsques/1 (78).png,35.1,,3,https://i.imgur.com/u92wnJf.png,https://s3.amazonaws.com/trialgeometry2/kiranmathsstaticssol/1 (78).png,Bi,Statistics,A,B,C,D,,Maths,6,Kiran Maths,ssc
