,direction,QuestionLink,category,correct,lang,optA,optB,optC,optD,sl.no.,sources,usedFor,sectionType
8,,https://i.imgur.com/f3yE0gw.png,1.6,b,Hindi,A,B,C,D,9,manohar pandey,gkSsc,GK
9,,https://i.imgur.com/hFObj8G.png,1.6,b,Hindi,A,B,C,D,10,manohar pandey,gkSsc,GK
10,,https://i.imgur.com/dNzLbzy.png,1.6,d,Hindi,A,B,C,D,11,manohar pandey,gkSsc,GK
11,,https://i.imgur.com/6xZ8QEs.png,1.6,b,Hindi,A,B,C,D,12,manohar pandey,gkSsc,GK
12,,https://i.imgur.com/Z9YmUFE.png,1.6,a,Hindi,A,B,C,D,13,manohar pandey,gkSsc,GK
13,,https://i.imgur.com/UsPXLQx.png,1.6,d,Hindi,A,B,C,D,14,manohar pandey,gkSsc,GK
14,,https://i.imgur.com/wyJ0umZ.png,1.6,c,Hindi,A,B,C,D,15,manohar pandey,gkSsc,GK
15,,https://i.imgur.com/htdMt5Z.png,1.6,c,Hindi,A,B,C,D,16,manohar pandey,gkSsc,GK
16,,https://i.imgur.com/WGC0FLS.png,1.6,b,Hindi,A,B,C,D,17,manohar pandey,gkSsc,GK
17,,https://i.imgur.com/fLTPck7.png,1.6,d,Hindi,A,B,C,D,18,manohar pandey,gkSsc,GK
18,,https://i.imgur.com/r42VN6e.png,1.6,d,Hindi,A,B,C,D,20,manohar pandey,gkSsc,GK
19,,https://i.imgur.com/pfI3KGL.png,1.6,b,Hindi,A,B,C,D,21,manohar pandey,gkSsc,GK
20,,https://i.imgur.com/y2J8pIO.png,1.6,c,Hindi,A,B,C,D,22,manohar pandey,gkSsc,GK
21,,https://i.imgur.com/o0iWwRl.png,1.6,d,Hindi,A,B,C,D,23,manohar pandey,gkSsc,GK
22,,https://i.imgur.com/THUYdYS.png,1.6,c,Hindi,A,B,C,D,24,manohar pandey,gkSsc,GK
23,,https://i.imgur.com/TJPL1bG.png,1.6,c,Hindi,A,B,C,D,26,manohar pandey,gkSsc,GK
24,,https://i.imgur.com/0WKDcPy.png,1.6,b,Hindi,A,B,C,D,27,manohar pandey,gkSsc,GK
25,,https://i.imgur.com/eohUNrL.png,1.6,c,Hindi,A,B,C,D,28,manohar pandey,gkSsc,GK
26,,https://i.imgur.com/jqtMqtY.png,1.6,a,Hindi,A,B,C,D,29,manohar pandey,gkSsc,GK
27,,https://i.imgur.com/flkEmqM.png,1.6,c,Hindi,A,B,C,D,30,manohar pandey,gkSsc,GK
28,,https://i.imgur.com/QynYBio.png,1.6,d,Hindi,A,B,C,D,31,manohar pandey,gkSsc,GK
29,,https://i.imgur.com/yBeyegJ.png,1.6,d,Hindi,A,B,C,D,32,manohar pandey,gkSsc,GK
30,,https://i.imgur.com/liAe9gc.png,1.6,a,Hindi,A,B,C,D,33,manohar pandey,gkSsc,GK
31,,https://i.imgur.com/6MfUNDa.png,1.6,d,Hindi,A,B,C,D,34,manohar pandey,gkSsc,GK
32,,https://i.imgur.com/apMRo8y.png,1.6,c,Hindi,A,B,C,D,35,manohar pandey,gkSsc,GK
33,,https://i.imgur.com/usL9hGc.png,1.6,c,Hindi,A,B,C,D,36,manohar pandey,gkSsc,GK
34,,https://i.imgur.com/9IYZtXn.png,1.6,d,Hindi,A,B,C,D,37,manohar pandey,gkSsc,GK
35,,https://i.imgur.com/IjHTuYf.png,1.6,d,Hindi,A,B,C,D,38,manohar pandey,gkSsc,GK
36,,https://i.imgur.com/IJhXHlu.png,1.6,a,Hindi,A,B,C,D,39,manohar pandey,gkSsc,GK
37,,https://i.imgur.com/wj6s0Gh.png,1.6,c,Hindi,A,B,C,D,40,manohar pandey,gkSsc,GK
38,,https://i.imgur.com/bJQlRZo.png,1.6,a,Hindi,A,B,C,D,41,manohar pandey,gkSsc,GK
39,,https://i.imgur.com/HgtxJa6.png,1.6,b,Hindi,A,B,C,D,42,manohar pandey,gkSsc,GK
40,,https://i.imgur.com/GkiT5Cx.png,1.6,b,Hindi,A,B,C,D,43,manohar pandey,gkSsc,GK
41,,https://i.imgur.com/l75oysn.png,1.6,d,Hindi,A,B,C,D,44,manohar pandey,gkSsc,GK
42,,https://i.imgur.com/gIy7TKm.png,1.6,d,Hindi,A,B,C,D,45,manohar pandey,gkSsc,GK
43,,https://i.imgur.com/PPHeZrR.png,1.6,d,Hindi,A,B,C,D,46,manohar pandey,gkSsc,GK
44,,https://i.imgur.com/uztYSIx.png,1.6,d,Hindi,A,B,C,D,47,manohar pandey,gkSsc,GK
45,,https://i.imgur.com/szgN4uS.png,1.6,d,Hindi,A,B,C,D,48,manohar pandey,gkSsc,GK
46,,https://i.imgur.com/2nBhP31.png,1.6,a,Hindi,A,B,C,D,49,manohar pandey,gkSsc,GK
47,,https://i.imgur.com/zItbaNq.png,1.6,a,Hindi,A,B,C,D,50,manohar pandey,gkSsc,GK
48,,https://i.imgur.com/6AnA1Gy.png,1.6,d,Hindi,A,B,C,D,51,manohar pandey,gkSsc,GK
49,,https://i.imgur.com/mmvrNUW.png,1.6,d,Hindi,A,B,C,D,52,manohar pandey,gkSsc,GK
50,,https://i.imgur.com/CJ0FWkQ.png,1.6,c,Hindi,A,B,C,D,53,manohar pandey,gkSsc,GK
51,,https://i.imgur.com/CWxKtry.png,1.6,d,Hindi,A,B,C,D,54,manohar pandey,gkSsc,GK
52,,https://i.imgur.com/NtrpxJd.png,1.6,a,Hindi,A,B,C,D,55,manohar pandey,gkSsc,GK
53,,https://i.imgur.com/hYMaOZB.png,1.6,d,Hindi,A,B,C,D,56,manohar pandey,gkSsc,GK
54,,https://i.imgur.com/bzQrsKi.png,1.6,b,Hindi,A,B,C,D,57,manohar pandey,gkSsc,GK
55,,https://i.imgur.com/HEIqc4d.png,1.6,d,Hindi,A,B,C,D,58,manohar pandey,gkSsc,GK
56,,https://i.imgur.com/foyzDvJ.png,1.6,d,Hindi,A,B,C,D,59,manohar pandey,gkSsc,GK
57,,https://i.imgur.com/zPGx9ap.png,1.6,d,Hindi,A,B,C,D,60,manohar pandey,gkSsc,GK
58,,https://i.imgur.com/qfgYBZN.png,1.6,c,Hindi,A,B,C,D,61,manohar pandey,gkSsc,GK
59,,https://i.imgur.com/vjO8Wv4.png,1.6,a,Hindi,A,B,C,D,62,manohar pandey,gkSsc,GK
60,,https://i.imgur.com/oiQsbza.png,1.6,d,Hindi,A,B,C,D,63,manohar pandey,gkSsc,GK
61,,https://i.imgur.com/f58pauu.png,1.6,d,Hindi,A,B,C,D,64,manohar pandey,gkSsc,GK
62,,https://i.imgur.com/Tx9zkZV.png,1.6,b,Hindi,A,B,C,D,65,manohar pandey,gkSsc,GK
63,,https://i.imgur.com/5lr1h2Y.png,1.6,d,Hindi,A,B,C,D,66,manohar pandey,gkSsc,GK
64,,https://i.imgur.com/Eu7IIcg.png,1.6,d,Hindi,A,B,C,D,67,manohar pandey,gkSsc,GK
65,,https://i.imgur.com/2JPbpin.png,1.6,a,Hindi,A,B,C,D,68,manohar pandey,gkSsc,GK
66,,https://i.imgur.com/sRpvCyl.png,1.6,c,Hindi,A,B,C,D,69,manohar pandey,gkSsc,GK
67,,https://i.imgur.com/IN1qKGk.png,1.6,a,Hindi,A,B,C,D,70,manohar pandey,gkSsc,GK
68,,https://i.imgur.com/mUlRkA0.png,1.6,b,Hindi,A,B,C,D,71,manohar pandey,gkSsc,GK
69,,https://i.imgur.com/jPdgWAM.png,1.6,c,Hindi,A,B,C,D,72,manohar pandey,gkSsc,GK
70,,https://i.imgur.com/GH3MY6J.png,1.6,c,Hindi,A,B,C,D,73,manohar pandey,gkSsc,GK
71,,https://i.imgur.com/NrChZrb.png,1.6,d,Hindi,A,B,C,D,74,manohar pandey,gkSsc,GK
72,https://i.imgur.com/PB3tPym.png,https://i.imgur.com/4yJrQ8J.png,1.6,a,Hindi,A,B,C,D,75,manohar pandey,gkSsc,GK
73,https://i.imgur.com/PB3tPym.png,https://i.imgur.com/B1hV6By.png,1.6,d,Hindi,A,B,C,D,76,manohar pandey,gkSsc,GK
74,,https://i.imgur.com/vwAj1uP.png,1.6,a,Hindi,A,B,C,D,77,manohar pandey,gkSsc,GK
75,,https://i.imgur.com/FmcU9TI.png,1.6,c,Hindi,A,B,C,D,78,manohar pandey,gkSsc,GK
0,,https://i.imgur.com/8KZ122Q.png,1.2,a,Hindi,A,B,C,D,1,manohar pandey,gkSsc,GK
1,,https://i.imgur.com/EepCSaC.png,1.2,a,Hindi,A,B,C,D,2,manohar pandey,gkSsc,GK
2,,https://i.imgur.com/RixEU8v.png,1.2,a,Hindi,A,B,C,D,3,manohar pandey,gkSsc,GK
3,,https://i.imgur.com/H1i6fvY.png,1.2,a,Hindi,A,B,C,D,4,manohar pandey,gkSsc,GK
4,,https://i.imgur.com/9ZXDxNU.png,1.2,b,Hindi,A,B,C,D,5,manohar pandey,gkSsc,GK
5,,https://i.imgur.com/YzhUKvZ.png,1.2,a,Hindi,A,B,C,D,7,manohar pandey,gkSsc,GK
6,,https://i.imgur.com/kFKKidT.png,1.2,d,Hindi,A,B,C,D,8,manohar pandey,gkSsc,GK
7,,https://i.imgur.com/DmqKfHj.png,1.2,b,Hindi,A,B,C,D,9,manohar pandey,gkSsc,GK
8,,https://i.imgur.com/yXjgzN3.png,1.2,b,Hindi,A,B,C,D,10,manohar pandey,gkSsc,GK
9,,https://i.imgur.com/hJfRsqr.png,1.2,d,Hindi,A,B,C,D,11,manohar pandey,gkSsc,GK
10,,https://i.imgur.com/OATASpC.png,1.2,c,Hindi,A,B,C,D,12,manohar pandey,gkSsc,GK
11,,https://i.imgur.com/p0Ky0Tg.png,1.2,d,Hindi,A,B,C,D,13,manohar pandey,gkSsc,GK
12,,https://i.imgur.com/jHioezU.png,1.2,a,Hindi,A,B,C,D,14,manohar pandey,gkSsc,GK
13,,https://i.imgur.com/BRIG8uC.png,1.2,a,Hindi,A,B,C,D,15,manohar pandey,gkSsc,GK
14,,https://i.imgur.com/wrSvklC.png,1.2,b,Hindi,A,B,C,D,16,manohar pandey,gkSsc,GK
15,,https://i.imgur.com/wErcBAq.png,1.2,c,Hindi,A,B,C,D,17,manohar pandey,gkSsc,GK
16,,https://i.imgur.com/SbcfgBB.png,1.2,d,Hindi,A,B,C,D,18,manohar pandey,gkSsc,GK
17,,https://i.imgur.com/zCzCdc4.png,1.2,d,Hindi,A,B,C,D,19,manohar pandey,gkSsc,GK
18,,https://i.imgur.com/XFlPOnA.png,1.2,b,Hindi,A,B,C,D,20,manohar pandey,gkSsc,GK
19,,https://i.imgur.com/FU651o0.png,1.2,d,Hindi,A,B,C,D,21,manohar pandey,gkSsc,GK
20,,https://i.imgur.com/yDHi1NA.png,1.2,c,Hindi,A,B,C,D,22,manohar pandey,gkSsc,GK
21,,https://i.imgur.com/eFIxBlm.png,1.2,a,Hindi,A,B,C,D,23,manohar pandey,gkSsc,GK
22,,https://i.imgur.com/xnjA4jy.png,1.2,d,Hindi,A,B,C,D,24,manohar pandey,gkSsc,GK
23,,https://i.imgur.com/LmF8bcf.png,1.2,a,Hindi,A,B,C,D,25,manohar pandey,gkSsc,GK
24,,https://i.imgur.com/Op6Nalz.png,1.2,c,Hindi,A,B,C,D,26,manohar pandey,gkSsc,GK
25,,https://i.imgur.com/0xH3sjI.png,1.2,d,Hindi,A,B,C,D,27,manohar pandey,gkSsc,GK
26,,https://i.imgur.com/CoqIAh6.png,1.2,a,Hindi,A,B,C,D,28,manohar pandey,gkSsc,GK
27,,https://i.imgur.com/WPLyhks.png,1.2,d,Hindi,A,B,C,D,29,manohar pandey,gkSsc,GK
28,,https://i.imgur.com/GqeXuXH.png,1.2,a,Hindi,A,B,C,D,30,manohar pandey,gkSsc,GK
29,,https://i.imgur.com/nfmTTS0.png,1.2,b,Hindi,A,B,C,D,31,manohar pandey,gkSsc,GK
30,,https://i.imgur.com/Gkfkqyw.png,1.2,c,Hindi,A,B,C,D,32,manohar pandey,gkSsc,GK
31,,https://i.imgur.com/eQiyLgC.png,1.2,b,Hindi,A,B,C,D,33,manohar pandey,gkSsc,GK
32,,https://i.imgur.com/XHkuP3V.png,1.2,b,Hindi,A,B,C,D,34,manohar pandey,gkSsc,GK
33,,https://i.imgur.com/zAu8iRS.png,1.2,c,Hindi,A,B,C,D,35,manohar pandey,gkSsc,GK
34,,https://i.imgur.com/sov2roa.png,1.2,b,Hindi,A,B,C,D,36,manohar pandey,gkSsc,GK
35,,https://i.imgur.com/emOnBij.png,1.2,d,Hindi,A,B,C,D,37,manohar pandey,gkSsc,GK
36,,https://i.imgur.com/kdc26OR.png,1.2,d,Hindi,A,B,C,D,38,manohar pandey,gkSsc,GK
37,,https://i.imgur.com/gNiAwR4.png,1.2,d,Hindi,A,B,C,D,39,manohar pandey,gkSsc,GK
38,,https://i.imgur.com/vmqKjd9.png,1.2,c,Hindi,A,B,C,D,40,manohar pandey,gkSsc,GK
39,,https://i.imgur.com/wChWtXa.png,1.2,b,Hindi,A,B,C,D,41,manohar pandey,gkSsc,GK
40,,https://i.imgur.com/RYtc7qz.png,1.2,c,Hindi,A,B,C,D,42,manohar pandey,gkSsc,GK
41,,https://i.imgur.com/H95PyZZ.png,1.2,b,Hindi,A,B,C,D,43,manohar pandey,gkSsc,GK
42,,https://i.imgur.com/n46GmIz.png,1.2,d,Hindi,A,B,C,D,44,manohar pandey,gkSsc,GK
43,,https://i.imgur.com/F6azgpe.png,1.2,c,Hindi,A,B,C,D,45,manohar pandey,gkSsc,GK
44,,https://i.imgur.com/qrBcTI6.png,1.2,a,Hindi,A,B,C,D,46,manohar pandey,gkSsc,GK
45,,https://i.imgur.com/5aaeoSU.png,1.2,d,Hindi,A,B,C,D,47,manohar pandey,gkSsc,GK
46,,https://i.imgur.com/uttMSMG.png,1.2,c,Hindi,A,B,C,D,49,manohar pandey,gkSsc,GK
47,,https://i.imgur.com/b8aAoh5.png,1.2,a,Hindi,A,B,C,D,50,manohar pandey,gkSsc,GK
48,,https://i.imgur.com/z7f9aMY.png,1.2,a,Hindi,A,B,C,D,51,manohar pandey,gkSsc,GK
49,,https://i.imgur.com/iFNafEr.png,1.2,d,Hindi,A,B,C,D,52,manohar pandey,gkSsc,GK
50,,https://i.imgur.com/ALRGqch.png,1.2,c,Hindi,A,B,C,D,53,manohar pandey,gkSsc,GK
51,,https://i.imgur.com/KaQ3MVZ.png,1.2,c,Hindi,A,B,C,D,55,manohar pandey,gkSsc,GK
52,,https://i.imgur.com/JrIvR0k.png,1.2,c,Hindi,A,B,C,D,56,manohar pandey,gkSsc,GK
53,,https://i.imgur.com/XIGHN4G.png,1.2,b,Hindi,A,B,C,D,57,manohar pandey,gkSsc,GK
54,,https://i.imgur.com/XYe5h95.png,1.2,c,Hindi,A,B,C,D,58,manohar pandey,gkSsc,GK
55,,https://i.imgur.com/p9Qqkyj.png,1.2,a,Hindi,A,B,C,D,59,manohar pandey,gkSsc,GK
56,,https://i.imgur.com/SxGaoYD.png,1.2,b,Hindi,A,B,C,D,60,manohar pandey,gkSsc,GK
57,,https://i.imgur.com/9iUOcaP.png,1.2,a,Hindi,A,B,C,D,61,manohar pandey,gkSsc,GK
58,,https://i.imgur.com/mceTaaJ.png,1.2,d,Hindi,A,B,C,D,62,manohar pandey,gkSsc,GK
59,,https://i.imgur.com/yPj6LsX.png,1.2,a,Hindi,A,B,C,D,63,manohar pandey,gkSsc,GK
60,,https://i.imgur.com/RLqBjRI.png,1.2,b,Hindi,A,B,C,D,64,manohar pandey,gkSsc,GK
61,,https://i.imgur.com/fFVX657.png,1.2,d,Hindi,A,B,C,D,65,manohar pandey,gkSsc,GK
62,,https://i.imgur.com/wiuodU5.png,1.2,b,Hindi,A,B,C,D,66,manohar pandey,gkSsc,GK
63,,https://i.imgur.com/9ov7CHR.png,1.2,d,Hindi,A,B,C,D,67,manohar pandey,gkSsc,GK
64,,https://i.imgur.com/2b6vATG.png,1.2,a,Hindi,A,B,C,D,68,manohar pandey,gkSsc,GK
65,,https://i.imgur.com/N0l7quY.png,1.2,d,Hindi,A,B,C,D,69,manohar pandey,gkSsc,GK
66,,https://i.imgur.com/6qygMUr.png,1.2,b,Hindi,A,B,C,D,70,manohar pandey,gkSsc,GK
67,,https://i.imgur.com/uFY4dqM.png,1.2,c,Hindi,A,B,C,D,71,manohar pandey,gkSsc,GK
68,,https://i.imgur.com/Qh2wCbW.png,1.2,a,Hindi,A,B,C,D,72,manohar pandey,gkSsc,GK
69,,https://i.imgur.com/82AJpoA.png,1.2,b,Hindi,A,B,C,D,73,manohar pandey,gkSsc,GK
70,,https://i.imgur.com/Tg5K7l9.png,1.2,a,Hindi,A,B,C,D,74,manohar pandey,gkSsc,GK
71,,https://i.imgur.com/UFlbbPR.png,1.2,c,Hindi,A,B,C,D,75,manohar pandey,gkSsc,GK
72,,https://i.imgur.com/cyEva2y.png,1.2,b,Hindi,A,B,C,D,77,manohar pandey,gkSsc,GK
73,,https://i.imgur.com/kXWq0nS.png,1.2,c,Hindi,A,B,C,D,78,manohar pandey,gkSsc,GK
74,,https://i.imgur.com/j7KmDEL.png,1.2,a,Hindi,A,B,C,D,79,manohar pandey,gkSsc,GK
75,,https://i.imgur.com/Eqjpqhd.png,1.2,d,Hindi,A,B,C,D,80,manohar pandey,gkSsc,GK
76,,https://i.imgur.com/h8AGPa6.png,1.2,d,Hindi,A,B,C,D,81,manohar pandey,gkSsc,GK
77,,https://i.imgur.com/3OwrGVO.png,1.2,d,Hindi,A,B,C,D,82,manohar pandey,gkSsc,GK
78,,https://i.imgur.com/saYcfa8.png,1.2,c,Hindi,A,B,C,D,83,manohar pandey,gkSsc,GK
0,,https://i.imgur.com/J8BcJvj.png,3.5,c,Hindi,A,B,C,D,1,manohar pandey,gkSsc,GK
1,,https://i.imgur.com/ttMDDRJ.png,3.5,a,Hindi,A,B,C,D,2,manohar pandey,gkSsc,GK
2,,https://i.imgur.com/eTuXhBU.png,3.5,b,Hindi,A,B,C,D,3,manohar pandey,gkSsc,GK
3,,https://i.imgur.com/3gTDXLw.png,3.5,b,Hindi,A,B,C,D,4,manohar pandey,gkSsc,GK
4,,https://i.imgur.com/n3xNktA.png,3.5,d,Hindi,A,B,C,D,5,manohar pandey,gkSsc,GK
5,,https://i.imgur.com/WCaP8bm.png,3.5,a,Hindi,A,B,C,D,6,manohar pandey,gkSsc,GK
6,,https://i.imgur.com/QVO64Xy.png,3.5,b,Hindi,A,B,C,D,8,manohar pandey,gkSsc,GK
7,,https://i.imgur.com/ZkJFWhz.png,3.5,a,Hindi,A,B,C,D,9,manohar pandey,gkSsc,GK
8,,https://i.imgur.com/5FRDuWP.png,3.5,b,Hindi,A,B,C,D,10,manohar pandey,gkSsc,GK
9,,https://i.imgur.com/fplSm9P.png,3.5,a,Hindi,A,B,C,D,11,manohar pandey,gkSsc,GK
10,,https://i.imgur.com/y50fi1y.png,3.5,d,Hindi,A,B,C,D,12,manohar pandey,gkSsc,GK
11,,https://i.imgur.com/A68xwQI.png,3.5,c,Hindi,A,B,C,D,13,manohar pandey,gkSsc,GK
12,,https://i.imgur.com/ObJCwyM.png,3.5,a,Hindi,A,B,C,D,15,manohar pandey,gkSsc,GK
13,,https://i.imgur.com/y08xjMN.png,3.5,a,Hindi,A,B,C,D,16,manohar pandey,gkSsc,GK
14,,https://i.imgur.com/aMNduUQ.png,3.5,c,Hindi,A,B,C,D,17,manohar pandey,gkSsc,GK
15,,https://i.imgur.com/DDuZidY.png,3.5,a,Hindi,A,B,C,D,18,manohar pandey,gkSsc,GK
16,,https://i.imgur.com/ganYfJW.png,3.5,c,Hindi,A,B,C,D,19,manohar pandey,gkSsc,GK
17,,https://i.imgur.com/im4fz62.png,3.5,a,Hindi,A,B,C,D,20,manohar pandey,gkSsc,GK
18,,https://i.imgur.com/eFuoj3V.png,3.5,a,Hindi,A,B,C,D,21,manohar pandey,gkSsc,GK
19,,https://i.imgur.com/P7vODig.png,3.5,d,Hindi,A,B,C,D,22,manohar pandey,gkSsc,GK
20,,https://i.imgur.com/VPLZDnw.png,3.5,c,Hindi,A,B,C,D,23,manohar pandey,gkSsc,GK
21,,https://i.imgur.com/ntyhjyd.png,3.5,c,Hindi,A,B,C,D,24,manohar pandey,gkSsc,GK
22,,https://i.imgur.com/kS2dBD5.png,3.5,b,Hindi,A,B,C,D,25,manohar pandey,gkSsc,GK
23,,https://i.imgur.com/nmyh3qj.png,3.5,a,Hindi,A,B,C,D,26,manohar pandey,gkSsc,GK
24,,https://i.imgur.com/ifIzKJT.png,3.5,c,Hindi,A,B,C,D,28,manohar pandey,gkSsc,GK
25,,https://i.imgur.com/2Mal9XQ.png,3.5,c,Hindi,A,B,C,D,29,manohar pandey,gkSsc,GK
26,,https://i.imgur.com/tozNdBY.png,3.5,b,Hindi,A,B,C,D,30,manohar pandey,gkSsc,GK
27,,https://i.imgur.com/AtZCePY.png,3.5,a,Hindi,A,B,C,D,31,manohar pandey,gkSsc,GK
28,,https://i.imgur.com/wGQCLXK.png,3.5,d,Hindi,A,B,C,D,32,manohar pandey,gkSsc,GK
29,,https://i.imgur.com/ux9DvZ2.png,3.5,b,Hindi,A,B,C,D,33,manohar pandey,gkSsc,GK
30,,https://i.imgur.com/J5PAxiZ.png,3.5,d,Hindi,A,B,C,D,34,manohar pandey,gkSsc,GK
31,,https://i.imgur.com/bDlE2j3.png,3.5,c,Hindi,A,B,C,D,35,manohar pandey,gkSsc,GK
32,,https://i.imgur.com/HMWj0JW.png,3.5,d,Hindi,A,B,C,D,36,manohar pandey,gkSsc,GK
33,,https://i.imgur.com/3eNjQYi.png,3.5,d,Hindi,A,B,C,D,37,manohar pandey,gkSsc,GK
34,,https://i.imgur.com/pGwGGyk.png,3.5,a,Hindi,A,B,C,D,38,manohar pandey,gkSsc,GK
35,,https://i.imgur.com/4kLr6Fi.png,3.5,c,Hindi,A,B,C,D,39,manohar pandey,gkSsc,GK
36,,https://i.imgur.com/y0im02O.png,3.5,b,Hindi,A,B,C,D,40,manohar pandey,gkSsc,GK
37,,https://i.imgur.com/BfLnxxE.png,3.5,a,Hindi,A,B,C,D,41,manohar pandey,gkSsc,GK
38,,https://i.imgur.com/aC43Sgk.png,3.5,c,Hindi,A,B,C,D,42,manohar pandey,gkSsc,GK
39,,https://i.imgur.com/05cyFtu.png,3.5,b,Hindi,A,B,C,D,43,manohar pandey,gkSsc,GK
40,,https://i.imgur.com/BXrMXcl.png,3.5,a,Hindi,A,B,C,D,44,manohar pandey,gkSsc,GK
41,,https://i.imgur.com/4oEOugJ.png,3.5,d,Hindi,A,B,C,D,45,manohar pandey,gkSsc,GK
42,,https://i.imgur.com/TNPMSIT.png,3.5,b,Hindi,A,B,C,D,46,manohar pandey,gkSsc,GK
43,,https://i.imgur.com/pNqmURN.png,3.5,a,Hindi,A,B,C,D,47,manohar pandey,gkSsc,GK
44,,https://i.imgur.com/9Z336BR.png,3.5,a,Hindi,A,B,C,D,48,manohar pandey,gkSsc,GK
45,,https://i.imgur.com/76bSDH5.png,3.5,c,Hindi,A,B,C,D,49,manohar pandey,gkSsc,GK
46,,https://i.imgur.com/RPj2M5L.png,3.5,d,Hindi,A,B,C,D,50,manohar pandey,gkSsc,GK
47,,https://i.imgur.com/OvjXo6F.png,3.5,a,Hindi,A,B,C,D,51,manohar pandey,gkSsc,GK
48,,https://i.imgur.com/BRmzY9v.png,3.5,a,Hindi,A,B,C,D,52,manohar pandey,gkSsc,GK
49,,https://i.imgur.com/BKBimUV.png,3.5,c,Hindi,A,B,C,D,53,manohar pandey,gkSsc,GK
50,,https://i.imgur.com/2vYbuy0.png,3.5,a,Hindi,A,B,C,D,54,manohar pandey,gkSsc,GK
51,,https://i.imgur.com/J7XNESw.png,3.5,a,Hindi,A,B,C,D,55,manohar pandey,gkSsc,GK
52,,https://i.imgur.com/Sz44RRb.png,3.5,c,Hindi,A,B,C,D,56,manohar pandey,gkSsc,GK
53,,https://i.imgur.com/oZYQxai.png,3.5,a,Hindi,A,B,C,D,58,manohar pandey,gkSsc,GK
54,,https://i.imgur.com/km2DV1x.png,3.5,b,Hindi,A,B,C,D,59,manohar pandey,gkSsc,GK
55,,https://i.imgur.com/Fa353Dl.png,3.5,a,Hindi,A,B,C,D,60,manohar pandey,gkSsc,GK
56,,https://i.imgur.com/WFGGmbR.png,3.5,a,Hindi,A,B,C,D,61,manohar pandey,gkSsc,GK
57,,https://i.imgur.com/xXhKoc0.png,3.5,d,Hindi,A,B,C,D,62,manohar pandey,gkSsc,GK
58,,https://i.imgur.com/UZOk61e.png,3.5,c,Hindi,A,B,C,D,63,manohar pandey,gkSsc,GK
59,,https://i.imgur.com/5Std09a.png,3.5,c,Hindi,A,B,C,D,64,manohar pandey,gkSsc,GK
60,,https://i.imgur.com/5wRupGk.png,3.5,b,Hindi,A,B,C,D,65,manohar pandey,gkSsc,GK
61,,https://i.imgur.com/DoONiY6.png,3.5,c,Hindi,A,B,C,D,66,manohar pandey,gkSsc,GK
62,,https://i.imgur.com/XbMVxI6.png,3.5,d,Hindi,A,B,C,D,67,manohar pandey,gkSsc,GK
63,,https://i.imgur.com/PGSvwx4.png,3.5,d,Hindi,A,B,C,D,68,manohar pandey,gkSsc,GK
64,,https://i.imgur.com/HcO8E71.png,3.5,d,Hindi,A,B,C,D,69,manohar pandey,gkSsc,GK
65,,https://i.imgur.com/0YBvye7.png,3.5,a,Hindi,A,B,C,D,70,manohar pandey,gkSsc,GK
66,,https://i.imgur.com/WaZwj48.png,3.5,a,Hindi,A,B,C,D,71,manohar pandey,gkSsc,GK
67,,https://i.imgur.com/q2QedXq.png,3.5,c,Hindi,A,B,C,D,72,manohar pandey,gkSsc,GK
68,,https://i.imgur.com/rmnp9Vp.png,3.5,a,Hindi,A,B,C,D,73,manohar pandey,gkSsc,GK
69,,https://i.imgur.com/7L4ebP0.png,3.5,a,Hindi,A,B,C,D,74,manohar pandey,gkSsc,GK
70,,https://i.imgur.com/8lQhHUL.png,3.5,d,Hindi,A,B,C,D,75,manohar pandey,gkSsc,GK
71,,https://i.imgur.com/eZfYbqo.png,3.5,c,Hindi,A,B,C,D,76,manohar pandey,gkSsc,GK
72,,https://i.imgur.com/1lJbTk7.png,3.5,c,Hindi,A,B,C,D,78,manohar pandey,gkSsc,GK
73,,https://i.imgur.com/7coHLBi.png,3.5,a,Hindi,A,B,C,D,79,manohar pandey,gkSsc,GK
74,,https://i.imgur.com/Kmb05bn.png,3.5,a,Hindi,A,B,C,D,80,manohar pandey,gkSsc,GK
75,,https://i.imgur.com/Yf9UX2f.png,3.5,d,Hindi,A,B,C,D,81,manohar pandey,gkSsc,GK
76,,https://i.imgur.com/FlFvNd2.png,3.5,b,Hindi,A,B,C,D,82,manohar pandey,gkSsc,GK
77,,https://i.imgur.com/D2DQZnt.png,3.5,d,Hindi,A,B,C,D,83,manohar pandey,gkSsc,GK
0,,https://i.imgur.com/XeUNf6a.png,1.7,b,Hindi,A,B,C,D,1,manohar pandey,gkSsc,GK
1,,https://i.imgur.com/3bWn6hu.png,1.7,d,Hindi,A,B,C,D,2,manohar pandey,gkSsc,GK
2,,https://i.imgur.com/riCitx9.png,1.7,a,Hindi,A,B,C,D,3,manohar pandey,gkSsc,GK
3,,https://i.imgur.com/4Gcuve9.png,1.7,d,Hindi,A,B,C,D,4,manohar pandey,gkSsc,GK
4,,https://i.imgur.com/5mCzeyD.png,1.7,d,Hindi,A,B,C,D,5,manohar pandey,gkSsc,GK
5,,https://i.imgur.com/DSzOUfz.png,1.7,d,Hindi,A,B,C,D,6,manohar pandey,gkSsc,GK
6,,https://i.imgur.com/3k0iquF.png,1.7,d,Hindi,A,B,C,D,7,manohar pandey,gkSsc,GK
