,QuestionLink,category,concepts,correct,direction,explanation,lang,name,optA,optB,optC,optD,sectionType,sl.no,sources,usedFor
43,https://i.imgur.com/ylEOrwj.png,13.1,2,4,,https://i.imgur.com/RCKIxMy.png,Bi,Ratio,A,B,C,D,Maths,46,Kiran Maths,ssc
44,https://i.imgur.com/J0bthF4.png,13.1,2,1,,https://i.imgur.com/IwUrtHO.png,Bi,Ratio,A,B,C,D,Maths,47,Kiran Maths,ssc
45,https://i.imgur.com/xDvrshQ.png,13.1,1,4,,https://i.imgur.com/WIRRGKs.png,Bi,Ratio,A,B,C,D,Maths,48,Kiran Maths,ssc
46,https://i.imgur.com/vpVMd7S.png,13.1,2,3,,https://i.imgur.com/Xz4yU5x.png,Bi,Ratio,A,B,C,D,Maths,49,Kiran Maths,ssc
47,https://i.imgur.com/K8el8Fe.png,13.1,1,2,,https://i.imgur.com/UkRseXj.png,Bi,Ratio,A,B,C,D,Maths,50,Kiran Maths,ssc
48,https://i.imgur.com/wBd93mc.png,13.1,7,1,,https://i.imgur.com/0NDVsCl.png,Bi,Ratio,A,B,C,D,Maths,51,Kiran Maths,ssc
49,https://i.imgur.com/DaCPiYr.png,13.1,1,1,,https://i.imgur.com/KWmUxTP.png,Bi,Ratio,A,B,C,D,Maths,52,Kiran Maths,ssc
50,https://i.imgur.com/VJmnUYY.png,13.1,1,3,,https://i.imgur.com/BnHgR2K.png,Bi,Ratio,A,B,C,D,Maths,53,Kiran Maths,ssc
51,https://i.imgur.com/0Df47ei.png,13.1,1,1,,https://i.imgur.com/Xa0ZC9a.png,Bi,Ratio,A,B,C,D,Maths,54,Kiran Maths,ssc
52,https://i.imgur.com/Ipr0Wbc.png,13.1,1,3,,https://i.imgur.com/ASM2GSy.png,Bi,Ratio,A,B,C,D,Maths,55,Kiran Maths,ssc
53,https://i.imgur.com/znGOwxF.png,13.1,2,1,,https://i.imgur.com/QHsGafI.png,Bi,Ratio,A,B,C,D,Maths,56,Kiran Maths,ssc
54,https://i.imgur.com/xqUzrxN.png,13.1,2,3,,https://i.imgur.com/AojkxRa.png,Bi,Ratio,A,B,C,D,Maths,57,Kiran Maths,ssc
55,https://i.imgur.com/JKGRBxu.png,13.1,"1, 2",1,,https://i.imgur.com/2qECaBg.png,Bi,Ratio,A,B,C,D,Maths,58,Kiran Maths,ssc
56,https://i.imgur.com/FpM6SRB.png,13.1,8,1,,https://i.imgur.com/5J7hcjm.png,Bi,Ratio,A,B,C,D,Maths,59,Kiran Maths,ssc
57,https://i.imgur.com/738kyiG.png,13.1,1,4,,https://i.imgur.com/48YUv7P.png,Bi,Ratio,A,B,C,D,Maths,60,Kiran Maths,ssc
58,https://i.imgur.com/t8VaXOp.png,13.1,2,3,,https://i.imgur.com/OdXBzFt.png,Bi,Ratio,A,B,C,D,Maths,1,Kiran Maths,ssc
59,https://i.imgur.com/quswJj2.png,13.1,1,3,,https://i.imgur.com/41mXzuU.png,Bi,Ratio,A,B,C,D,Maths,2,Kiran Maths,ssc
60,https://i.imgur.com/zTV6mMe.png,13.1,"1, 2",1,,https://i.imgur.com/71OS3VU.png,Bi,Ratio,A,B,C,D,Maths,3,Kiran Maths,ssc
61,https://i.imgur.com/U4uBWPg.png,13.1,"1, 2",1,,https://i.imgur.com/wvnFTrB.png,Bi,Ratio,A,B,C,D,Maths,4,Kiran Maths,ssc
62,https://i.imgur.com/njldU2L.png,13.1,"1, 2",4,,https://i.imgur.com/6J2IbsB.png,Bi,Ratio,A,B,C,D,Maths,5,Kiran Maths,ssc
63,https://i.imgur.com/nMRm9Gf.png,13.1,"1, 2",1,,https://i.imgur.com/35XEdfu.png,Bi,Ratio,A,B,C,D,Maths,6,Kiran Maths,ssc
64,https://i.imgur.com/8viP3SN.png,13.1,2,1,,https://i.imgur.com/16JyQmj.png,Bi,Ratio,A,B,C,D,Maths,7,Kiran Maths,ssc
65,https://i.imgur.com/Nj86vTB.png,13.1,2,3,,https://i.imgur.com/8VvP6Cz.png,Bi,Ratio,A,B,C,D,Maths,8,Kiran Maths,ssc
66,https://i.imgur.com/FI0kOx8.png,13.1,"1, 2",4,,https://i.imgur.com/B1Ylid7.png,Bi,Ratio,A,B,C,D,Maths,9,Kiran Maths,ssc
67,https://i.imgur.com/iUCnIT8.png,13.1,2,4,,https://i.imgur.com/GqCngnE.png,Bi,Ratio,A,B,C,D,Maths,10,Kiran Maths,ssc
68,https://i.imgur.com/1NGii6Q.png,13.1,2,3,,https://i.imgur.com/KYC35HC.png,Bi,Ratio,A,B,C,D,Maths,11,Kiran Maths,ssc
69,https://i.imgur.com/7uzkI0U.png,13.1,"1, 2",2,,https://i.imgur.com/YIMMDy0.png,Bi,Ratio,A,B,C,D,Maths,12,Kiran Maths,ssc
70,https://i.imgur.com/WHwN0Qf.png,13.1,"1, 2",3,,https://i.imgur.com/mdmUQoU.png,Bi,Ratio,A,B,C,D,Maths,13,Kiran Maths,ssc
71,https://i.imgur.com/YojT1Eu.png,13.1,1,2,,https://i.imgur.com/zswtHy2.png,Bi,Ratio,A,B,C,D,Maths,14,Kiran Maths,ssc
72,https://i.imgur.com/DXeyXNx.png,13.1,"1, 2",4,,https://i.imgur.com/WviyeI2.png,Bi,Ratio,A,B,C,D,Maths,15,Kiran Maths,ssc
73,https://i.imgur.com/QzAYVZi.png,13.1,"1, 2",2,,https://i.imgur.com/Wb8DOvA.png,Bi,Ratio,A,B,C,D,Maths,16,Kiran Maths,ssc
74,https://i.imgur.com/RQnmsdc.png,13.1,1,2,,https://i.imgur.com/ye99OSS.png,Bi,Ratio,A,B,C,D,Maths,17,Kiran Maths,ssc
75,https://i.imgur.com/YaAFAhx.png,13.1,"1, 2",3,,https://i.imgur.com/I9lRAnL.png,Bi,Ratio,A,B,C,D,Maths,18,Kiran Maths,ssc
76,https://i.imgur.com/CAhJLoE.png,13.1,"1, 2",2,,https://i.imgur.com/G1DHKk5.png,Bi,Ratio,A,B,C,D,Maths,19,Kiran Maths,ssc
77,https://i.imgur.com/JVs1GtK.png,13.1,1,2,,https://i.imgur.com/JZWP01s.png,Bi,Ratio,A,B,C,D,Maths,20,Kiran Maths,ssc
78,https://i.imgur.com/bgNW5UO.png,13.1,1,4,,https://i.imgur.com/yxYyJFA.png,Bi,Ratio,A,B,C,D,Maths,21,Kiran Maths,ssc
79,https://i.imgur.com/SElgxQV.png,13.1,"1, 2",3,,https://i.imgur.com/YCi7Z8d.png,Bi,Ratio,A,B,C,D,Maths,22,Kiran Maths,ssc
80,https://i.imgur.com/2NREs2e.png,13.1,1,4,,https://i.imgur.com/b37eTDg.png,Bi,Ratio,A,B,C,D,Maths,23,Kiran Maths,ssc
81,https://i.imgur.com/K2zo3vN.png,13.1,2,4,,https://i.imgur.com/K2BeQ7P.png,Bi,Ratio,A,B,C,D,Maths,24,Kiran Maths,ssc
82,https://i.imgur.com/PcjhGFV.png,13.1,"1, 2",2,,https://i.imgur.com/LeTPwSS.png,Bi,Ratio,A,B,C,D,Maths,25,Kiran Maths,ssc
83,https://i.imgur.com/jiFVSN4.png,13.1,1,2,,https://i.imgur.com/fxlsoz0.png,Bi,Ratio,A,B,C,D,Maths,26,Kiran Maths,ssc
84,https://i.imgur.com/tCXxoLP.png,13.1,2,1,,https://i.imgur.com/BL4YKMl.png,Bi,Ratio,A,B,C,D,Maths,27,Kiran Maths,ssc
85,https://i.imgur.com/r7ICcHB.png,13.1,"1, 2",1,,https://i.imgur.com/NU2e3fs.png,Bi,Ratio,A,B,C,D,Maths,28,Kiran Maths,ssc
86,https://i.imgur.com/kYoJRp9.png,13.1,"1, 2",4,,https://i.imgur.com/TMdarLL.png,Bi,Ratio,A,B,C,D,Maths,29,Kiran Maths,ssc
87,https://i.imgur.com/sCAsPsa.png,13.1,1,4,,https://i.imgur.com/cW811cx.png,Bi,Ratio,A,B,C,D,Maths,1,Kiran Maths,ssc
88,https://i.imgur.com/aCef9a2.png,13.1,1,2,,https://i.imgur.com/3sZ4WRE.png,Bi,Ratio,A,B,C,D,Maths,2,Kiran Maths,ssc
89,https://i.imgur.com/F3kMytT.png,13.1,"1, 2",1,,https://i.imgur.com/pgCf8Rv.png,Bi,Ratio,A,B,C,D,Maths,3,Kiran Maths,ssc
90,https://i.imgur.com/P2WGSHE.png,13.1,1,2,,https://i.imgur.com/IlIMScD.png,Bi,Ratio,A,B,C,D,Maths,4,Kiran Maths,ssc
91,https://i.imgur.com/nXF38Tb.png,13.1,1,2,,https://i.imgur.com/CcITnfb.png,Bi,Ratio,A,B,C,D,Maths,6,Kiran Maths,ssc
92,https://i.imgur.com/sQBoIgo.png,13.1,2,2,,https://i.imgur.com/ZWpTpbz.png,Bi,Ratio,A,B,C,D,Maths,1,Kiran Maths,ssc
93,https://i.imgur.com/ia3uVzg.png,13.1,2,2,,https://i.imgur.com/0WRvRtp.png,Bi,Ratio,A,B,C,D,Maths,2,Kiran Maths,ssc
94,https://i.imgur.com/u8QSo41.png,13.1,"1, 2",1,,https://i.imgur.com/uZPzfFc.png,Bi,Ratio,A,B,C,D,Maths,3,Kiran Maths,ssc
95,https://i.imgur.com/l2j3uTu.png,13.1,2,4,,https://i.imgur.com/t02dsCi.png,Bi,Ratio,A,B,C,D,Maths,4,Kiran Maths,ssc
96,https://i.imgur.com/CYjtu6B.png,13.1,"1, 2",1,,https://i.imgur.com/n3geOKj.png,Bi,Ratio,A,B,C,D,Maths,5,Kiran Maths,ssc
97,https://i.imgur.com/Fytr3my.png,13.1,2,4,,https://i.imgur.com/rvtDtW1.png,Bi,Ratio,A,B,C,D,Maths,6,Kiran Maths,ssc
98,https://i.imgur.com/gX0O8EE.png,13.1,1,4,,https://i.imgur.com/V8VdkXL.png,Bi,Ratio,A,B,C,D,Maths,7,Kiran Maths,ssc
99,https://i.imgur.com/IXdGHLN.png,13.1,2,3,,https://i.imgur.com/lT481jK.png,Bi,Ratio,A,B,C,D,Maths,8,Kiran Maths,ssc
100,https://i.imgur.com/wZxZNwp.png,13.1,"1, 2",4,,https://i.imgur.com/8VPCeLc.png,Bi,Ratio,A,B,C,D,Maths,9,Kiran Maths,ssc
101,https://i.imgur.com/fm0dIWE.png,13.1,"1, 2",3,,https://i.imgur.com/tdf1z17.png,Bi,Ratio,A,B,C,D,Maths,10,Kiran Maths,ssc
102,https://i.imgur.com/iRdJ8ot.png,13.1,2,3,,https://i.imgur.com/eJt6BWt.png,Bi,Ratio,A,B,C,D,Maths,11,Kiran Maths,ssc
103,https://i.imgur.com/2INoA83.png,13.1,2,3,,https://i.imgur.com/bnbvSZf.png,Bi,Ratio,A,B,C,D,Maths,12,Kiran Maths,ssc
104,https://i.imgur.com/5PUd5wX.png,13.1,2,3,,https://i.imgur.com/PgzNXh4.png,Bi,Ratio,A,B,C,D,Maths,13,Kiran Maths,ssc
105,https://i.imgur.com/ImIPnH4.png,13.1,"1, 2",4,,https://i.imgur.com/RyQNWAH.png,Bi,Ratio,A,B,C,D,Maths,1,Kiran Maths,ssc
106,https://i.imgur.com/vysQ9N8.png,13.1,"1, 2",3,,https://i.imgur.com/F8bmtCG.png,Bi,Ratio,A,B,C,D,Maths,2,Kiran Maths,ssc
107,https://i.imgur.com/PTkqGZ8.png,13.1,1,3,,https://i.imgur.com/Ih5CqRk.png,Bi,Ratio,A,B,C,D,Maths,3,Kiran Maths,ssc
108,https://i.imgur.com/GRj4mwf.png,13.1,"1, 2",4,,https://i.imgur.com/jAoibIy.png,Bi,Ratio,A,B,C,D,Maths,4,Kiran Maths,ssc
109,https://i.imgur.com/My7runY.png,13.1,"1, 2",1,,https://i.imgur.com/Qr72BHp.png,Bi,Ratio,A,B,C,D,Maths,5,Kiran Maths,ssc
110,https://i.imgur.com/peaV2lY.png,13.1,2,3,,https://i.imgur.com/w4SpTs6.png,Bi,Ratio,A,B,C,D,Maths,1,Kiran Maths,ssc
111,https://i.imgur.com/hbKgP39.png,13.1,2,1,,https://i.imgur.com/3NNLT69.png,Bi,Ratio,A,B,C,D,Maths,2,Kiran Maths,ssc
112,https://i.imgur.com/amHzCtt.png,13.1,2,3,,https://i.imgur.com/o1vFQuY.png,Bi,Ratio,A,B,C,D,Maths,3,Kiran Maths,ssc
113,https://i.imgur.com/Hv4EGui.png,13.1,2,1,,https://i.imgur.com/qRbq6a3.png,Bi,Ratio,A,B,C,D,Maths,4,Kiran Maths,ssc
114,https://i.imgur.com/WLBivwx.png,13.1,2,3,,https://i.imgur.com/Nppl6JW.png,Bi,Ratio,A,B,C,D,Maths,5,Kiran Maths,ssc
115,https://i.imgur.com/P5GAa8Y.png,13.1,2,1,,https://i.imgur.com/HndEgmE.png,Bi,Ratio,A,B,C,D,Maths,6,Kiran Maths,ssc
116,https://i.imgur.com/qUcYK3E.png,13.1,"1, 2",1,,https://i.imgur.com/PN8DmT8.png,Bi,Ratio,A,B,C,D,Maths,7,Kiran Maths,ssc
117,https://i.imgur.com/mAGxnYO.png,13.1,2,2,,https://i.imgur.com/K9f2vwg.png,Bi,Ratio,A,B,C,D,Maths,8,Kiran Maths,ssc
118,https://i.imgur.com/rXpuey0.png,13.1,2,1,,https://i.imgur.com/cXZaOAI.png,Bi,Ratio,A,B,C,D,Maths,1,Kiran Maths,ssc
119,https://i.imgur.com/2i01zy4.png,13.1,2,1,,https://i.imgur.com/FSSqloZ.png,Bi,Ratio,A,B,C,D,Maths,2,Kiran Maths,ssc
120,https://i.imgur.com/Ib5D6uN.png,13.1,"1, 2",1,,https://i.imgur.com/pSJed8B.png,Bi,Ratio,A,B,C,D,Maths,3,Kiran Maths,ssc
121,https://i.imgur.com/JKycd9I.png,13.1,2,3,,https://i.imgur.com/OpYeAV5.png,Bi,Ratio,A,B,C,D,Maths,4,Kiran Maths,ssc
122,https://i.imgur.com/2f6pH70.png,13.1,2,3,,https://i.imgur.com/RPWgzR7.png,Bi,Ratio,A,B,C,D,Maths,5,Kiran Maths,ssc
123,https://i.imgur.com/3wMwhby.png,13.1,"1, 2",2,,https://i.imgur.com/03WVNc8.png,Bi,Ratio,A,B,C,D,Maths,6,Kiran Maths,ssc
124,https://i.imgur.com/57O1aov.png,13.1,"1, 2",1,,https://i.imgur.com/tkuugnj.png,Bi,Ratio,A,B,C,D,Maths,7,Kiran Maths,ssc
125,https://i.imgur.com/G70ZK0N.png,13.1,2,4,,https://i.imgur.com/B4CPjBs.png,Bi,Ratio,A,B,C,D,Maths,8,Kiran Maths,ssc
126,https://i.imgur.com/x2KfAfV.png,13.1,"1, 2",3,,https://i.imgur.com/IMV6Ok9.png,Bi,Ratio,A,B,C,D,Maths,9,Kiran Maths,ssc
127,https://i.imgur.com/3YRGGzA.png,13.1,"1, 2",1,,https://i.imgur.com/LnWva9U.png,Bi,Ratio,A,B,C,D,Maths,10,Kiran Maths,ssc
128,https://i.imgur.com/Dz9k8YS.png,13.1,"1, 2",1,,https://i.imgur.com/NTCNOeu.png,Bi,Ratio,A,B,C,D,Maths,11,Kiran Maths,ssc
129,https://i.imgur.com/2zVs0uC.png,13.1,"1, 2",2,,https://i.imgur.com/YTKxV28.png,Bi,Ratio,A,B,C,D,Maths,12,Kiran Maths,ssc
130,https://i.imgur.com/bzW3hc3.png,13.1,"1, 2",3,,https://i.imgur.com/UCfGvob.png,Bi,Ratio,A,B,C,D,Maths,13,Kiran Maths,ssc
131,https://i.imgur.com/hFbzDcw.png,13.1,"1, 2",2,,https://i.imgur.com/G2M3H5A.png,Bi,Ratio,A,B,C,D,Maths,14,Kiran Maths,ssc
132,https://i.imgur.com/Ic3Ark8.png,13.1,"1, 2",2,,https://i.imgur.com/uko1eRC.png,Bi,Ratio,A,B,C,D,Maths,15,Kiran Maths,ssc
133,https://i.imgur.com/ouZT3ql.png,13.1,2,3,,https://i.imgur.com/pXxrCtd.png,Bi,Ratio,A,B,C,D,Maths,16,Kiran Maths,ssc
134,https://i.imgur.com/eXscJQq.png,13.1,2,3,,https://i.imgur.com/5XsroZH.png,Bi,Ratio,A,B,C,D,Maths,17,Kiran Maths,ssc
135,https://i.imgur.com/3Oo4OXo.png,13.1,"1, 2",2,,https://i.imgur.com/sZQkaYe.png,Bi,Ratio,A,B,C,D,Maths,18,Kiran Maths,ssc
136,https://i.imgur.com/uLWWDvs.png,13.1,2,4,,https://i.imgur.com/d0yHPJI.png,Bi,Ratio,A,B,C,D,Maths,19,Kiran Maths,ssc
137,https://i.imgur.com/p3Q84Fm.png,13.1,"1, 2",4,,https://i.imgur.com/T8P7Lfs.png,Bi,Ratio,A,B,C,D,Maths,21,Kiran Maths,ssc
138,https://i.imgur.com/Ggo63jR.png,13.1,2,1,,https://i.imgur.com/IdKq090.png,Bi,Ratio,A,B,C,D,Maths,22,Kiran Maths,ssc
139,https://i.imgur.com/ju9fAYn.png,13.1,"1, 2",4,,https://i.imgur.com/UFnMSTJ.png,Bi,Ratio,A,B,C,D,Maths,23,Kiran Maths,ssc
140,https://i.imgur.com/SwcfveR.png,13.1,"1, 2",3,,https://i.imgur.com/JFVbSbw.png,Bi,Ratio,A,B,C,D,Maths,24,Kiran Maths,ssc
141,https://i.imgur.com/vHUiw9b.png,13.1,"1, 2",1,,https://i.imgur.com/37ALpgq.png,Bi,Ratio,A,B,C,D,Maths,25,Kiran Maths,ssc
142,https://i.imgur.com/0PMr0WW.png,13.1,2,2,,https://i.imgur.com/fFyt4Im.png,Bi,Ratio,A,B,C,D,Maths,26,Kiran Maths,ssc
143,https://i.imgur.com/TuASKs9.png,13.1,2,2,,https://i.imgur.com/sKgztUS.png,Bi,Ratio,A,B,C,D,Maths,27,Kiran Maths,ssc
144,https://i.imgur.com/Qcwlnjg.png,13.1,2,3,,https://i.imgur.com/svMYO1C.png,Bi,Ratio,A,B,C,D,Maths,28,Kiran Maths,ssc
145,https://i.imgur.com/rUsyhZo.png,13.1,"1, 2",4,,https://i.imgur.com/r9MqdBT.png,Bi,Ratio,A,B,C,D,Maths,29,Kiran Maths,ssc
146,https://i.imgur.com/0xfokSG.png,13.1,"1, 2",4,,https://i.imgur.com/1h1Tp1b.png,Bi,Ratio,A,B,C,D,Maths,30,Kiran Maths,ssc
147,https://i.imgur.com/F64exM9.png,13.1,2,4,,https://i.imgur.com/p5zfuMR.png,Bi,Ratio,A,B,C,D,Maths,31,Kiran Maths,ssc
148,https://i.imgur.com/7GDpwho.png,13.1,"1, 2",2,,https://i.imgur.com/12rkKzz.png,Bi,Ratio,A,B,C,D,Maths,32,Kiran Maths,ssc
149,https://i.imgur.com/Ap970Xx.png,13.1,"1, 2",2,,https://i.imgur.com/vD4vRHg.png,Bi,Ratio,A,B,C,D,Maths,34,Kiran Maths,ssc
150,https://i.imgur.com/G5BymGv.png,13.1,2,1,,https://i.imgur.com/E4HhSXG.png,Bi,Ratio,A,B,C,D,Maths,1,Kiran Maths,ssc
151,https://i.imgur.com/hhpMN4O.png,13.1,2,4,,https://i.imgur.com/d8K1Gg5.png,Bi,Ratio,A,B,C,D,Maths,2,Kiran Maths,ssc
152,https://i.imgur.com/Ijk4gcv.png,13.1,2,1,,https://i.imgur.com/wgYWRUe.png,Bi,Ratio,A,B,C,D,Maths,3,Kiran Maths,ssc
153,https://i.imgur.com/b20SAyH.png,13.1,"1, 2",1,,https://i.imgur.com/C5lGPCe.png,Bi,Ratio,A,B,C,D,Maths,4,Kiran Maths,ssc
154,https://i.imgur.com/1ONswoM.png,13.1,2,3,,https://i.imgur.com/zwNKCDp.png,Bi,Ratio,A,B,C,D,Maths,5,Kiran Maths,ssc
155,https://i.imgur.com/HI8dK6R.png,13.1,2,1,,https://i.imgur.com/L2eFFAO.png,Bi,Ratio,A,B,C,D,Maths,6,Kiran Maths,ssc
156,https://i.imgur.com/ItTxrxi.png,13.1,2,3,,https://i.imgur.com/OzQKTEU.png,Bi,Ratio,A,B,C,D,Maths,7,Kiran Maths,ssc
157,https://i.imgur.com/Ghg2Ibk.png,13.1,2,2,,https://i.imgur.com/WxwUHCL.png,Bi,Ratio,A,B,C,D,Maths,8,Kiran Maths,ssc
158,https://i.imgur.com/lVf5z3N.png,13.1,2,4,,https://i.imgur.com/tXfqBYD.png,Bi,Ratio,A,B,C,D,Maths,10,Kiran Maths,ssc
159,https://i.imgur.com/HpIxtAt.png,13.1,2,1,,https://i.imgur.com/CPy8tSX.png,Bi,Ratio,A,B,C,D,Maths,11,Kiran Maths,ssc
160,https://i.imgur.com/oMgA14W.png,13.1,2,2,,https://i.imgur.com/2KXbvai.png,Bi,Ratio,A,B,C,D,Maths,12,Kiran Maths,ssc
161,https://i.imgur.com/YTYGEkB.png,13.1,2,1,,https://i.imgur.com/UOjfn61.png,Bi,Ratio,A,B,C,D,Maths,13,Kiran Maths,ssc
162,https://i.imgur.com/FOaoVxp.png,13.1,2,2,,https://i.imgur.com/FRa8RgM.png,Bi,Ratio,A,B,C,D,Maths,1,Kiran Maths,ssc
163,https://i.imgur.com/qDgIWtA.png,13.1,2,2,,https://i.imgur.com/5stVTnC.png,Bi,Ratio,A,B,C,D,Maths,2,Kiran Maths,ssc
164,https://i.imgur.com/syYRLUR.png,13.1,2,3,,https://i.imgur.com/5QdK5wx.png,Bi,Ratio,A,B,C,D,Maths,3,Kiran Maths,ssc
165,https://i.imgur.com/piYAZDi.png,13.1,2,2,,https://i.imgur.com/mcGFzM9.png,Bi,Ratio,A,B,C,D,Maths,4,Kiran Maths,ssc
166,https://i.imgur.com/JFIiKb3.png,13.1,2,3,,https://i.imgur.com/faZU3rI.png,Bi,Ratio,A,B,C,D,Maths,5,Kiran Maths,ssc
167,https://i.imgur.com/vyfcTaC.png,13.1,2,3,,https://i.imgur.com/BHsbs7z.png,Bi,Ratio,A,B,C,D,Maths,6,Kiran Maths,ssc
168,https://i.imgur.com/jX9p8qj.png,13.1,2,2,,https://i.imgur.com/WGs4bLu.png,Bi,Ratio,A,B,C,D,Maths,7,Kiran Maths,ssc
169,https://i.imgur.com/CiVscJ4.png,13.1,1,1,,https://i.imgur.com/iyAIJay.png,Bi,Ratio,A,B,C,D,Maths,1,Kiran Maths,ssc
170,https://i.imgur.com/Kaxd6Cv.png,13.1,1,4,,https://i.imgur.com/5nAWvfP.png,Bi,Ratio,A,B,C,D,Maths,2,Kiran Maths,ssc
171,https://i.imgur.com/ckCxBzQ.png,13.1,2,1,,https://i.imgur.com/lPgW800.png,Bi,Ratio,A,B,C,D,Maths,3,Kiran Maths,ssc
172,https://i.imgur.com/9FsSjZx.png,13.1,2,4,,https://i.imgur.com/nkDhSNJ.png,Bi,Ratio,A,B,C,D,Maths,4,Kiran Maths,ssc
173,https://i.imgur.com/t284ADQ.png,13.1,2,4,,https://i.imgur.com/lsNpbIv.png,Bi,Ratio,A,B,C,D,Maths,6,Kiran Maths,ssc
174,https://i.imgur.com/oMB6ytQ.png,13.1,"1, 2",2,,https://i.imgur.com/OqPDjkG.png,Bi,Ratio,A,B,C,D,Maths,7,Kiran Maths,ssc
175,https://i.imgur.com/gSEekfe.png,13.1,2,4,,https://i.imgur.com/k8X6tux.png,Bi,Ratio,A,B,C,D,Maths,8,Kiran Maths,ssc
176,https://i.imgur.com/hlnfT09.png,13.1,2,3,,https://i.imgur.com/CBvTP8I.png,Bi,Ratio,A,B,C,D,Maths,9,Kiran Maths,ssc
177,https://i.imgur.com/avhhipw.png,13.1,2,2,,https://i.imgur.com/EwFf6GZ.png,Bi,Ratio,A,B,C,D,Maths,10,Kiran Maths,ssc
178,https://i.imgur.com/PBYyJAL.png,13.1,2,1,,https://i.imgur.com/Gg7m0PP.png,Bi,Ratio,A,B,C,D,Maths,11,Kiran Maths,ssc
179,https://i.imgur.com/wGoQvjR.png,13.1,1,4,,https://i.imgur.com/ot5SFmc.png,Bi,Ratio,A,B,C,D,Maths,12,Kiran Maths,ssc
180,https://i.imgur.com/nlgoV2m.png,13.1,1,1,,https://i.imgur.com/7lDNJOg.png,Bi,Ratio,A,B,C,D,Maths,13,Kiran Maths,ssc
181,https://i.imgur.com/iYahEgG.png,13.1,1,3,,https://i.imgur.com/HWY63uM.png,Bi,Ratio,A,B,C,D,Maths,14,Kiran Maths,ssc
182,https://i.imgur.com/ypSGVbW.png,13.1,"1, 2",4,,https://i.imgur.com/GbQtmIF.png,Bi,Ratio,A,B,C,D,Maths,15,Kiran Maths,ssc
183,https://i.imgur.com/UevN1jj.png,13.1,1,2,,https://i.imgur.com/N6ouyan.png,Bi,Ratio,A,B,C,D,Maths,16,Kiran Maths,ssc
184,https://i.imgur.com/9Q4UeHu.png,13.1,2,2,,https://i.imgur.com/nZLpdBE.png,Bi,Ratio,A,B,C,D,Maths,17,Kiran Maths,ssc
185,https://i.imgur.com/beiS0cd.png,13.1,1,1,,https://i.imgur.com/0knk7dV.png,Bi,Ratio,A,B,C,D,Maths,1,Kiran Maths,ssc
186,https://i.imgur.com/ooWWZds.png,13.1,"1, 2",3,,https://i.imgur.com/D7dHVVP.png,Bi,Ratio,A,B,C,D,Maths,2,Kiran Maths,ssc
187,https://i.imgur.com/5KdJlU0.png,13.1,2,1,,https://i.imgur.com/SYdPVzc.png,Bi,Ratio,A,B,C,D,Maths,3,Kiran Maths,ssc
188,https://i.imgur.com/pzCZUEz.png,13.1,1,4,,https://i.imgur.com/SF4lrBl.png,Bi,Ratio,A,B,C,D,Maths,4,Kiran Maths,ssc
189,https://i.imgur.com/wzMrigu.png,13.1,2,3,,https://i.imgur.com/O83eo6E.png,Bi,Ratio,A,B,C,D,Maths,5,Kiran Maths,ssc
190,https://i.imgur.com/p9kvRHT.png,13.1,1,4,,https://i.imgur.com/M4PpWiP.png,Bi,Ratio,A,B,C,D,Maths,6,Kiran Maths,ssc
191,https://i.imgur.com/RKQh8sk.png,13.1,2,3,,https://i.imgur.com/ny7CSca.png,Bi,Ratio,A,B,C,D,Maths,7,Kiran Maths,ssc
192,https://i.imgur.com/tTBlW0j.png,13.1,1,2,,https://i.imgur.com/rAYR2ve.png,Bi,Ratio,A,B,C,D,Maths,8,Kiran Maths,ssc
193,https://i.imgur.com/HLfaxZG.png,13.1,"1, 2",1,,https://i.imgur.com/x967uNv.png,Bi,Ratio,A,B,C,D,Maths,9,Kiran Maths,ssc
194,https://i.imgur.com/VyX9IIu.png,13.1,2,3,,https://i.imgur.com/BCvQbpP.png,Bi,Ratio,A,B,C,D,Maths,10,Kiran Maths,ssc
195,https://i.imgur.com/MVdWxcw.png,13.1,2,4,,https://i.imgur.com/sqXlmk9.png,Bi,Ratio,A,B,C,D,Maths,11,Kiran Maths,ssc
196,https://i.imgur.com/BdXPsxy.png,13.1,2,3,,https://i.imgur.com/CRjSY2E.png,Bi,Ratio,A,B,C,D,Maths,12,Kiran Maths,ssc
197,https://i.imgur.com/Fxs0N8g.png,13.1,2,3,,https://i.imgur.com/xeRl2Mc.png,Bi,Ratio,A,B,C,D,Maths,13,Kiran Maths,ssc
198,https://i.imgur.com/Wi7Uf2v.png,13.1,"1, 2",3,,https://i.imgur.com/xPj3U4l.png,Bi,Ratio,A,B,C,D,Maths,14,Kiran Maths,ssc
199,https://i.imgur.com/UQ3wvip.png,13.1,2,2,,https://i.imgur.com/p8grTTY.png,Bi,Ratio,A,B,C,D,Maths,15,Kiran Maths,ssc
200,https://i.imgur.com/ddlMKFV.png,13.1,2,3,,https://i.imgur.com/dSuCKRa.png,Bi,Ratio,A,B,C,D,Maths,16,Kiran Maths,ssc
201,https://i.imgur.com/ZIdQxPi.png,13.1,"1, 2",1,,https://i.imgur.com/ewIl3gM.png,Bi,Ratio,A,B,C,D,Maths,17,Kiran Maths,ssc
202,https://i.imgur.com/XOfIa6k.png,13.1,1,3,,https://i.imgur.com/fPmERbJ.png,Bi,Ratio,A,B,C,D,Maths,18,Kiran Maths,ssc
